fault_id,f1_minus_f0_auroc_mean,f1_minus_f0_auroc_sd,f1_minus_f0_auroc_ci95_low,f1_minus_f0_auroc_ci95_high,f1_minus_f0_auroc_direction,f1_minus_f0_auprc_mean,f1_minus_f0_auprc_sd,f1_minus_f0_auprc_ci95_low,f1_minus_f0_auprc_ci95_high,f1_minus_f0_auprc_direction,f1_minus_f0_detected_run_ratio_mean,f1_minus_f0_detected_run_ratio_sd,f1_minus_f0_detected_run_ratio_ci95_low,f1_minus_f0_detected_run_ratio_ci95_high,f1_minus_f0_detected_run_ratio_direction,f1_minus_f0_detection_delay_mean,f1_minus_f0_detection_delay_sd,f1_minus_f0_detection_delay_ci95_low,f1_minus_f0_detection_delay_ci95_high,f1_minus_f0_detection_delay_direction,f1_minus_f0_prefault_fpr_mean,f1_minus_f0_prefault_fpr_sd,f1_minus_f0_prefault_fpr_ci95_low,f1_minus_f0_prefault_fpr_ci95_high,f1_minus_f0_prefault_fpr_direction,f1_minus_f0_run_boot_auroc_ci95_low,f1_minus_f0_run_boot_auroc_ci95_high,f1_minus_f0_run_boot_auprc_ci95_low,f1_minus_f0_run_boot_auprc_ci95_high,f1_minus_f0_run_boot_detected_run_ratio_ci95_low,f1_minus_f0_run_boot_detected_run_ratio_ci95_high,f1_minus_f0_run_boot_delay_improvement_censored_ci95_low,f1_minus_f0_run_boot_delay_improvement_censored_ci95_high,f1_minus_f0_run_boot_prefault_fpr_ci95_low,f1_minus_f0_run_boot_prefault_fpr_ci95_high,f1_minus_f0c_auroc_mean,f1_minus_f0c_auroc_sd,f1_minus_f0c_auroc_ci95_low,f1_minus_f0c_auroc_ci95_high,f1_minus_f0c_auroc_direction,f1_minus_f0c_auprc_mean,f1_minus_f0c_auprc_sd,f1_minus_f0c_auprc_ci95_low,f1_minus_f0c_auprc_ci95_high,f1_minus_f0c_auprc_direction,f1_minus_f0c_detected_run_ratio_mean,f1_minus_f0c_detected_run_ratio_sd,f1_minus_f0c_detected_run_ratio_ci95_low,f1_minus_f0c_detected_run_ratio_ci95_high,f1_minus_f0c_detected_run_ratio_direction,f1_minus_f0c_detection_delay_mean,f1_minus_f0c_detection_delay_sd,f1_minus_f0c_detection_delay_ci95_low,f1_minus_f0c_detection_delay_ci95_high,f1_minus_f0c_detection_delay_direction,f1_minus_f0c_prefault_fpr_mean,f1_minus_f0c_prefault_fpr_sd,f1_minus_f0c_prefault_fpr_ci95_low,f1_minus_f0c_prefault_fpr_ci95_high,f1_minus_f0c_prefault_fpr_direction,f1_minus_f0c_run_boot_auroc_ci95_low,f1_minus_f0c_run_boot_auroc_ci95_high,f1_minus_f0c_run_boot_auprc_ci95_low,f1_minus_f0c_run_boot_auprc_ci95_high,f1_minus_f0c_run_boot_detected_run_ratio_ci95_low,f1_minus_f0c_run_boot_detected_run_ratio_ci95_high,f1_minus_f0c_run_boot_delay_improvement_censored_ci95_low,f1_minus_f0c_run_boot_delay_improvement_censored_ci95_high,f1_minus_f0c_run_boot_prefault_fpr_ci95_low,f1_minus_f0c_run_boot_prefault_fpr_ci95_high,fpr_equivalent_f1_vs_f0,fpr_equivalent_f1_vs_f0c,classification,f1_minus_f0_detection_delay_n_valid,f1_minus_f0c_detection_delay_n_valid
13,0.0001774417237132,3.576468684513427e-05,0.0001330339996506,0.0002218494477758,POSITIVE_5_OF_5,6.168762192566568e-05,1.0851060581329238e-05,4.821425065950113e-05,7.516099319183023e-05,POSITIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,-0.7199999999999974,0.3174114049620781,-1.1141183141326085,-0.32588168586738636,NEGATIVE_5_OF_5,-0.0003626943005181,0.0008491896213429,-0.0014171024809879,0.0006917138799517,NEGATIVE_4_OF_5,0.0001171476948984,0.000250576629819,4.301842348863527e-05,8.337738933182286e-05,0.0,0.0,0.42,1.04,-0.0011917098445595,0.0003803972366148,0.0001990010836079,2.9255573479554016e-05,0.0001626754912715,0.0002353266759443,POSITIVE_5_OF_5,6.685147944731628e-05,6.344327205640566e-06,5.897395676324769e-05,7.472900213138488e-05,POSITIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,-0.6299999999999997,0.5438290172471487,-1.3052529118462133,0.04525291184621394,NEGATIVE_4_OF_5,-1.7271157167529985e-05,0.0008246864515587,-0.0010412546338744,0.0010067123195394,MIXED_POS_3_NEG_2,0.0001078544316359,0.0003416212697813,3.8131883314706045e-05,0.0001090194198226,0.0,0.0,0.09,1.0702499999999986,-0.0008462867012089,0.0008117443868739,True,True,NEUTRAL,5.0,5.0
14,0.0008981827685381,0.0016227352789073,-0.0011167092058963,0.0029130747429725,POSITIVE_4_OF_5,0.0003582652758292,0.0006519577758386,-0.0004512472227786,0.0011677777744371,POSITIVE_4_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,-0.25000000000000017,0.22912878474779214,-0.5345009629532456,0.034500962953245284,MIXED_POS_0_NEG_3,-0.0002072538860103,0.0006421759047522,-0.0010046205874551,0.0005901128154344,NEGATIVE_4_OF_5,-0.0004080261569887,0.0020961581845683,-0.0001444718706397,0.0008388507940783,0.0,0.0,0.0199999999999999,0.49,-0.0008462867012089,0.0004494818652849,0.000513498870163,0.00056586840922,-0.0001891195612862,0.0012161173016123,POSITIVE_4_OF_5,0.0002049470675097,0.0002278305196711,-7.794188645803942e-05,0.0004878360214774,POSITIVE_4_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,-0.19000000000000022,0.2607680962081058,-0.5137863569186742,0.1337863569186738,NEGATIVE_4_OF_5,-0.0005181347150259,0.000328833035659,-0.0009264348568238,-0.0001098345732279,NEGATIVE_5_OF_5,7.20448261111291e-05,0.0009897485635106,3.887592990037964e-05,0.0003825821547876,0.0,0.0,-0.0499999999999999,0.4502499999999986,-0.0011921416234887,0.0001208981001727,True,True,NEUTRAL,5.0,5.0
15,0.0002113584054813,0.0015910020685859,-0.0017641315841494,0.0021868483951122,MIXED_POS_3_NEG_2,0.0002461687858442,0.0014549577134735,-0.0015603998258847,0.0020527373975731,POSITIVE_4_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,,,,,MIXED_POS_0_NEG_0,-0.0003108808290155,0.0004945706757608,-0.000924971431675,0.000303209773644,NEGATIVE_4_OF_5,-0.0012568391193558,0.0017205931120011,-0.0009425496265448,0.0014865728610009,0.0,0.0,0.0,0.0,-0.0009330742659758,0.000293609671848,9.528106620115828e-05,0.0014399282854717,-0.0016926260458643,0.0018831881782666,MIXED_POS_3_NEG_2,1.762951834598514e-05,0.0013980366366284,-0.0017182622415254,0.0017535212782174,MIXED_POS_3_NEG_2,-0.01,0.0223606797749978,-0.0377644510519779,0.0177644510519779,MIXED_POS_0_NEG_1,,,,,MIXED_POS_0_NEG_0,-0.0005699481865284,0.0003842589889686,-0.001047068739117,-9.28276339398998e-05,NEGATIVE_5_OF_5,-0.0021716082393651,0.0017137718678614,-0.001659410048198,0.001197254356101,-0.05,0.0,-36.760000000000005,0.0,-0.0012262521588946,1.7271157167530334e-05,True,True,NEUTRAL,0.0,0.0
16,0.0013816031973214,0.0005281879637622,0.0007257712184333,0.0020374351762096,POSITIVE_5_OF_5,0.0011883147209973,0.0004216877893566,0.000664720174471,0.0017119092675235,POSITIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,,,,,MIXED_POS_0_NEG_0,0.0003108808290155,0.0002167513022109,4.174854049648436e-05,0.0005800131175346,POSITIVE_4_OF_5,0.0003271830261878,0.0023207365452014,0.0004530009753856,0.0019164348716978,0.0,0.0,0.0,0.0,-0.0002072538860103,0.0008121761658031,0.0005916727380762,0.0014361962019026,-0.0011916003801831,0.0023749458563357,MIXED_POS_3_NEG_2,0.0004862747153178,0.0009789153668028,-0.0007292092529296,0.0017017586835654,POSITIVE_4_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,,,,,MIXED_POS_0_NEG_0,0.0003108808290155,0.0009800525705776,-0.0009060151642177,0.0015277768222488,MIXED_POS_2_NEG_3,-0.001907046410225,0.002338496497074,-0.0015860382976168,0.0016358571266182,0.0,0.0,0.0,0.0,-0.0005181347150259,0.001364853195164,True,True,NEUTRAL,0.0,0.0
17,-0.0003716886161993,0.0010177517795328,-0.0016353943599531,0.0008920171275543,MIXED_POS_3_NEG_2,-0.0001472129848531,0.0003959054975103,-0.0006387945878027,0.0003443686180964,MIXED_POS_2_NEG_3,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,-0.3699999999999989,0.6240993510651964,-1.14492169546478,0.4049216954647822,NEGATIVE_4_OF_5,-0.0001727115716753,0.0005181347150259,-0.0008160607935425,0.0004706376501919,NEGATIVE_4_OF_5,-0.0011965059499814,0.0004074744908337,-0.0004678857745151,0.000156019959296,0.0,0.0,-0.16,0.86,-0.0008467184801381,0.0004671848013816,-0.0001631230591521,0.0010132632712532,-0.0014212555837695,0.0010950094654651,MIXED_POS_3_NEG_2,-5.781363395584993e-05,0.0003948223443591,-0.000548050324633,0.0004324230567213,MIXED_POS_3_NEG_2,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,-0.2700000000000003,0.48938737212968497,-0.8776546811056891,0.33765468110568847,MIXED_POS_2_NEG_3,-0.0004663212435233,0.0011482397332362,-0.0018920491815898,0.0009594066945432,NEGATIVE_4_OF_5,-0.0011275174776467,0.0005378766585426,-0.000394666487914,0.0002200272941997,0.0,0.0,-0.1399999999999999,0.6902499999999987,-0.0015893782383419,0.0005703799654576,True,True,NEUTRAL,5.0,5.0
18,-0.007919102935357,0.0063288963790858,-0.0157774657176301,-6.074015308395013e-05,NEGATIVE_5_OF_5,-0.0031908908224694,0.0024840681723946,-0.0062752688412156,-0.0001065128037232,NEGATIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,1.1399999999999992,1.0472583253428913,-0.16034295930479736,2.440342959304796,POSITIVE_4_OF_5,0.0005008635578583,0.0009681866264714,-0.0007012989197735,0.0017030260354903,POSITIVE_4_OF_5,-0.0129384075524637,-0.0033412286314118,-0.0052730200912048,-0.0013922219404451,0.0,0.0,-2.03,-0.16,-0.0004490500863557,0.0014507772020725,-0.0028329696651417,0.0148162222822455,-0.0212297394623904,0.015563800132107,MIXED_POS_2_NEG_3,-0.0011961450401233,0.0058614283673108,-0.0084740696218635,0.0060817795416168,MIXED_POS_2_NEG_3,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,1.2099999999999995,1.419242755838479,-0.5522226345105945,2.9722226345105938,POSITIVE_4_OF_5,0.0002590673575129,0.001010768558784,-0.0009959675724455,0.0015141022874714,MIXED_POS_3_NEG_2,-0.0150403286450955,0.0087770624609364,-0.0057215026210443,0.0031549800994018,0.0,0.0,-2.40025,0.17,-0.0007081174438687,0.0013298791018998,True,True,NEUTRAL,5.0,5.0
19,0.2223030884675269,0.0103612191242535,0.209437935703441,0.2351682412316128,POSITIVE_5_OF_5,0.0989856581630612,0.004900057208476,0.0929014335381576,0.1050698827879648,POSITIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,-89.86,8.80350782358941,-100.79099872167743,-78.92900127832257,NEGATIVE_5_OF_5,-0.0002763385146804,0.0003581423377085,-0.0007210309616457,0.0001683539322848,NEGATIVE_4_OF_5,0.2106477084589221,0.2334588037905321,0.0945159896705957,0.1074649375616067,0.0,0.0,71.48800000000001,110.2205,-0.0008981001727115,0.0003108808290155,0.2183835916610267,0.0171367472574254,0.1971055095451644,0.239661673776889,POSITIVE_5_OF_5,0.0967777321131979,0.0096385756117635,0.0848098597821062,0.1087456044442896,POSITIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,-89.14,6.373323308918199,-97.05352610103286,-81.22647389896714,NEGATIVE_5_OF_5,-0.0001554404145077,0.0005302273379277,-0.000813804610876,0.0005029237818605,MIXED_POS_2_NEG_3,0.2005203191897226,0.2325896630090275,0.0883855492671321,0.1070849733282454,0.0,0.0,71.94825000000002,106.793,-0.0008635578583765,0.000621761658031,True,True,GAIN,5.0,5.0
20,0.0019707771034506,0.0011172683230177,0.000583505250426,0.0033580489564753,POSITIVE_5_OF_5,0.0007788330532938,0.0004177257558444,0.0002601580211393,0.0012975080854484,POSITIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,0.42000000000000026,0.4480513363443986,-0.13632921364629236,0.9763292136462929,POSITIVE_5_OF_5,0.0001381692573402,0.000359181940295,-0.0003078140267291,0.0005841525414096,MIXED_POS_3_NEG_1,0.0010592156601687,0.0028155222213592,0.0004493961885408,0.0011003452096721,0.0,0.0,-0.91025,-0.06,-0.0003972366148531,0.0007599309153713,0.0009206118501588,0.0014518668166601,-0.0008821189062746,0.0027233426065924,MIXED_POS_3_NEG_2,0.0003541143646807,0.0005552556206667,-0.0003353265493014,0.0010435552786629,MIXED_POS_3_NEG_2,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,0.5899999999999992,0.5909737726836929,-0.14379085737172226,1.3237908573717205,POSITIVE_4_OF_5,-0.0002245250431778,0.0008583608732151,-0.0012903208369158,0.00084127075056,MIXED_POS_2_NEG_3,-9.756539555388334e-05,0.002170486415452,-5.040945259041146e-05,0.0008130497940655,0.0,0.0,-1.16,-0.12,-0.0010535405872193,0.0007253886010362,True,True,NEUTRAL,5.0,5.0
21,3.393332421079976e-05,0.0005865928512779,-0.0006944179008247,0.0007622845492463,MIXED_POS_3_NEG_2,-0.000348055277908,0.0005560768585063,-0.0010385158933495,0.0003424053375335,NEGATIVE_4_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,,,,,MIXED_POS_0_NEG_0,-0.0004317789291882,0.0005358235598441,-0.0010970917528361,0.0002335338944596,NEGATIVE_4_OF_5,-0.0007617936361764,0.0009733948980434,-0.0009367763341638,0.0002963077468828,0.0,0.0,0.0,0.0,-0.0011053540587219,0.0002763385146804,-0.0005200603072811,0.0014689238572855,-0.0023439701769751,0.0013038495624128,MIXED_POS_2_NEG_3,-0.0007415532158396,0.0007347937589186,-0.0016539201723937,0.0001708137407144,NEGATIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,,,,,MIXED_POS_0_NEG_0,-0.0003972366148531,0.0007291824467214,-0.0013026362070692,0.0005081629773629,MIXED_POS_2_NEG_3,-0.0023491803288793,0.0008783381966249,-0.0016066025552749,0.0001766615475221,0.0,0.0,0.0,0.0,-0.0012262521588946,0.0004317789291882,True,True,NEUTRAL,0.0,0.0
22,0.0150388027796577,0.0046680643710656,0.0092426353088078,0.0208349702505076,POSITIVE_5_OF_5,0.0105573521495357,0.0027320970626112,0.007165005587293,0.0139496987117784,POSITIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,,,,,MIXED_POS_0_NEG_0,-0.0001036269430051,0.0007209544547406,-0.0009988101338012,0.0007915562477909,MIXED_POS_2_NEG_3,0.0110754167699114,0.0184802907249817,0.0083271429483805,0.0127059811156869,0.0,0.0,0.0,0.0,-0.0009499136442141,0.0006567357512953,0.0132269961377205,0.0066655115815848,0.0049506703772563,0.0215033218981846,POSITIVE_5_OF_5,0.009177628833723,0.0037489606928644,0.0045226793107122,0.0138325783567339,POSITIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,,,,,MIXED_POS_0_NEG_0,3.454231433506032e-05,0.0006124567608461,-0.0007259231960641,0.0007950078247342,MIXED_POS_3_NEG_2,0.007299465654313,0.0178796578806897,0.0059391702797227,0.0118987676045423,0.0,0.0,0.0,0.0,-0.0007085492227979,0.0006908462867012,True,True,NEUTRAL,0.0,0.0
23,0.0161367232139885,0.0035492128126798,0.0117297934425204,0.0205436529854565,POSITIVE_5_OF_5,0.0113087761241392,0.0029761128438145,0.0076134439513828,0.0150041082968956,POSITIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,,,,,MIXED_POS_0_NEG_0,-0.0004835924006908,0.000606338158257,-0.0012364606625358,0.0002692758611541,MIXED_POS_2_NEG_3,0.0133173827848107,0.0187799807440774,0.0086594132373809,0.0134982463012279,0.0,0.0,0.0,0.0,-0.0012435233160621,0.0003454231433506,0.0167617572693573,0.0031584244589836,0.0128400553275911,0.0206834592111234,POSITIVE_5_OF_5,0.0115345015606456,0.0024863294059388,0.008447315849616,0.0146216872716753,POSITIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,,,,,MIXED_POS_0_NEG_0,-6.908462867012063e-05,0.0005542938354363,-0.0007573313285576,0.0006191620712174,MIXED_POS_2_NEG_2,0.0138833836304933,0.019901229876513,0.0090153244440719,0.0136094829554033,0.0,0.0,0.0,0.0,-0.0008117443868739,0.0006390328151986,True,True,NEUTRAL,0.0,0.0
24,0.0801064894431438,0.0091434643012014,0.0687533790014806,0.091459599884807,POSITIVE_5_OF_5,0.0312803046767303,0.0037129288933953,0.0266700945419108,0.0358905148115498,POSITIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,-9.38,0.7612489737267305,-10.325215444278708,-8.434784555721293,NEGATIVE_5_OF_5,0.0004835924006908,0.0005876002015959,-0.0002460096149681,0.0012131944163498,MIXED_POS_3_NEG_2,0.0732961291527517,0.0885204951681441,0.0284775671091211,0.034693207719572,0.0,0.0,7.639499999999999,11.120499999999996,-0.000328151986183,0.0013471502590673,0.077731448915714,0.0172991692992163,0.0562516931980451,0.0992112046333829,POSITIVE_5_OF_5,0.0304043401596688,0.0069604185225742,0.0217618390677577,0.0390468412515799,POSITIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,-9.690000000000001,0.9016651263079886,-10.809565125692723,-8.57043487430728,NEGATIVE_5_OF_5,0.000293609671848,0.0009857428791106,-0.0009303517726293,0.0015175711163253,MIXED_POS_3_NEG_1,0.0619242972266294,0.0890051243313744,0.0244042035002099,0.0348966301898068,0.0,0.0,7.979749999999999,11.48,-0.0007599309153713,0.0012953367875647,True,True,GAIN,5.0,5.0
25,0.231152454637016,0.01626174951795,0.2109608257127699,0.251344083561262,POSITIVE_5_OF_5,0.1216393566618433,0.0078561011072959,0.1118847187506652,0.1313939945730215,POSITIVE_5_OF_5,0.02,0.0273861278752583,-0.0140043690329128,0.0540043690329129,MIXED_POS_2_NEG_0,-229.90473684210528,22.476092977654446,-257.8124923107511,-201.99698137345945,NEGATIVE_5_OF_5,-0.0001208981001727,0.0004168400133384,-0.0006384733377458,0.0003966771374003,NEGATIVE_4_OF_5,0.2170232704495555,0.2420925760528811,0.1149554989945749,0.1272326347948053,0.0,0.06,201.707,311.6817499999999,-0.0008117443868739,0.000587219343696,0.2264576147804615,0.0229713546904861,0.1979349106713157,0.2549803188896074,POSITIVE_5_OF_5,0.1184885304629655,0.0125390439332727,0.1029192510391254,0.1340578098868057,POSITIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,-199.95,63.99842771506189,-279.4145436297773,-120.48545637022269,NEGATIVE_5_OF_5,-0.0002072538860103,0.0002333204850795,-0.000496959532377,8.245176035636035e-05,NEGATIVE_4_OF_5,0.2070602083510544,0.2434458837075417,0.107656125300754,0.1278939850421456,0.0,0.0,135.28775000000002,260.14125,-0.0008812607944732,0.0005354058721934,True,True,GAIN,5.0,5.0
26,0.4114468428053487,0.006041353633739,0.4039455114979174,0.41894817411278,POSITIVE_5_OF_5,0.2413923174868884,0.0029847585325036,0.2376862502737472,0.2450983847000297,POSITIVE_5_OF_5,0.8,0.0499999999999999,0.7379168000898118,0.8620831999101883,POSITIVE_5_OF_5,-945.3566666666668,96.90927501190659,-1065.6854245324066,-825.027908800927,NEGATIVE_5_OF_5,-0.0004835924006908,0.0005130725657172,-0.0011206561340079,0.0001534713326262,NEGATIVE_4_OF_5,0.4056869744532341,0.4160560375700062,0.2382631341387441,0.2432338024030432,0.71975,0.8800000000000001,1220.42925,1327.5935000000002,-0.0011917098445595,0.0002072538860103,0.4082680234572147,0.0114399468688282,0.3940634532888268,0.4224725936256027,POSITIVE_5_OF_5,0.239377565558624,0.0085794462682738,0.2287247760027848,0.2500303551144632,POSITIVE_5_OF_5,0.74,0.3029026246172192,0.363896716051369,1.1161032839486311,POSITIVE_5_OF_5,-921.1850000000001,161.71503941261068,-1121.980742392437,-720.3892576075632,NEGATIVE_5_OF_5,-0.0002763385146804,0.000383287409692,-0.0007522526922599,0.0001995756628989,NEGATIVE_4_OF_5,0.3972454291839408,0.4157624451569875,0.2311492835909698,0.243938763267223,0.45,0.9200000000000002,1004.74175,1340.67275,-0.0010017271157167,0.0005181347150259,True,True,GAIN,5.0,5.0
27,0.0461491964165738,0.0363622565484918,0.0009994915668624,0.0912989012662853,POSITIVE_5_OF_5,0.0219196223581412,0.0172948736008658,0.0004452004544613,0.0433940442618211,POSITIVE_5_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,-5.58,6.078507218059381,-13.12746357494837,1.9674635749483702,NEGATIVE_4_OF_5,0.0001899827288428,0.0004823571690421,-0.0004089428022322,0.0007889082599179,POSITIVE_4_OF_5,0.0180344523218673,0.0737191600127715,0.0086357340189954,0.03499751180713,0.0,0.0,0.34975,11.330499999999995,-0.0004145077720207,0.0007944732297063,0.0403909340601765,0.0409746194338597,-0.0104857757309474,0.0912676438513006,POSITIVE_4_OF_5,0.0189957046820226,0.0196680456433757,-0.0054253995083854,0.0434168088724308,POSITIVE_4_OF_5,0.0,0.0,0.0,0.0,MIXED_POS_0_NEG_0,-3.3099999999999996,6.761786006670131,-11.705866247442177,5.085866247442179,NEGATIVE_4_OF_5,-0.0001036269430051,0.0006531146943415,-0.0009145759456669,0.0007073220596566,MIXED_POS_2_NEG_3,0.0108955806918078,0.0766206000771716,0.0048441742480675,0.0342197389813294,0.0,0.0,-2.58075,9.020499999999997,-0.0008462867012089,0.0006044905008635,True,True,NEUTRAL,5.0,5.0
28,0.0022903625463677,0.0038176913937186,-0.0024499274134651,0.0070306525062005,MIXED_POS_3_NEG_2,0.0014054035616523,0.0023328300026112,-0.0014911874665196,0.0043019945898243,MIXED_POS_3_NEG_2,0.04,0.0651920240520265,-0.0409465892354353,0.1209465892354353,MIXED_POS_3_NEG_1,,,,,MIXED_POS_0_NEG_0,3.454231433506066e-05,0.0004674393299732,-0.0005458602730371,0.0006149449017072,MIXED_POS_2_NEG_2,-0.0007803428713021,0.0052131980117828,-0.0005118667123443,0.0032410033711432,-0.02,0.11,-5.05575,13.86,-0.0006908462867012,0.0007426597582037,0.0016406989086255,0.0049410647074429,-0.0044944432514015,0.0077758410686527,POSITIVE_4_OF_5,0.0008507744270422,0.0038496200840894,-0.0039291602381337,0.0056307090922182,POSITIVE_4_OF_5,-0.0199999999999999,0.1643167672515498,-0.224026214197477,0.184026214197477,MIXED_POS_2_NEG_1,245.1428571428571,,,,MIXED_POS_1_NEG_0,0.0001036269430051,0.0007587524226766,-0.0008384886237822,0.0010457425097926,MIXED_POS_2_NEG_2,-0.0026961046821971,0.0054788144786785,-0.0022248170879935,0.0037372401939127,-0.18,0.1,-68.84925,11.97,-0.0007435233160621,0.0009844559585492,True,True,NEUTRAL,0.0,1.0
