seed,fault_id,f0_auroc,f0c_auroc,f1_auroc,f0_auprc,f0c_auprc,f1_auprc,f0_detected_run_ratio,f0c_detected_run_ratio,f1_detected_run_ratio,f0_detection_delay,f0c_detection_delay,f1_detection_delay,f0_prefault_fpr,f0c_prefault_fpr,f1_prefault_fpr,f0_threshold,f0c_threshold,f1_threshold,f1_minus_f0_auroc,f1_minus_f0_auprc,f1_minus_f0_detected_run_ratio,f1_minus_f0_detection_delay,f1_minus_f0_prefault_fpr,f1_minus_f0c_auroc,f1_minus_f0c_auprc,f1_minus_f0c_detected_run_ratio,f1_minus_f0c_detection_delay,f1_minus_f0c_prefault_fpr
42,3,0.5199846458056729,0.5188562419638576,0.5387235092377884,0.7196272423219211,0.7189593202325946,0.7334969197623686,0.0,0.0,0.0,,,,0.011312607944732296,0.011139896373056995,0.011398963730569948,0.8215875029563904,0.8246080875396729,0.8196030259132385,0.018738863432115505,0.013869677440447536,0.0,,8.635578583765166e-05,0.019867267273930844,0.01453759952977407,0.0,,0.00025906735751295325
43,3,0.5190087021483545,0.5224279567148558,0.5403183606824141,0.7193531050106331,0.720715764829433,0.7329361708074592,0.0,0.0,0.0,,,,0.011398963730569948,0.009844559585492229,0.010535405872193437,0.8208165168762207,0.8871942758560181,0.8420192003250122,0.02130965853405964,0.01358306579682611,0.0,,-0.0008635578583765114,0.017890403967558366,0.012220405978026205,0.0,,0.0006908462867012081
44,3,0.5214241924408792,0.5184453277266793,0.5392321300230899,0.7208371829769901,0.7197194913970041,0.7344594314839176,0.0,0.0,0.0,,,,0.011053540587219343,0.011398963730569948,0.010535405872193437,0.8282229900360107,0.8202648758888245,0.8198217749595642,0.017807937582210664,0.013622248506927503,0.0,,-0.0005181347150259065,0.02078680229641061,0.014739940086913483,0.0,,-0.0008635578583765114
45,3,0.518230048484983,0.5189412756000833,0.5403198523383864,0.7192667669014055,0.7194750431503549,0.7343089815366814,0.0,0.0,0.0,,,,0.011917098445595855,0.01070811744386874,0.010967184801381693,0.8191421627998352,0.8209508061408997,0.8455680012702942,0.022089803853403422,0.015042214635275997,0.0,,-0.0009499136442141613,0.021378576738303123,0.014833938386326517,0.0,,0.00025906735751295325
46,3,0.5201548979941542,0.5177043691959481,0.5446913998020165,0.7203854750818468,0.7191301363772269,0.7360926876873272,0.0,0.0,0.0,,,,0.011744386873920553,0.011398963730569948,0.010449050086355785,0.8233305811882019,0.8199812173843384,0.8454441428184509,0.024536501807862376,0.01570721260548036,0.0,,-0.001295336787564768,0.02698703060606844,0.01696255131010027,0.0,,-0.0009499136442141631
42,4,0.5013787061795238,0.5015328984108316,0.9639267227085514,0.7122629309187724,0.7117988705527182,0.9833673437493502,1.0,1.0,1.0,4.0,4.0,4.0,0.009585492227979275,0.00932642487046632,0.010621761658031088,0.8215875029563904,0.8246080875396729,0.8196030259132385,0.46254801652902755,0.27110441283057785,0.0,0.0,0.001036269430051813,0.4623938242977198,0.271568473196632,0.0,0.0,0.001295336787564768
43,4,0.5022663339410907,0.4929510749168802,0.9709036291619976,0.7123975800855021,0.7072090729981606,0.9869940529719186,1.0,1.0,1.0,4.0,4.0,4.0,0.010103626943005182,0.010880829015544042,0.009499136442141624,0.8208165168762207,0.8871942758560181,0.8420192003250122,0.4686372952209069,0.2745964728864164,0.0,0.0,-0.0006044905008635582,0.47795255424511734,0.27978497997375795,0.0,0.0,-0.001381692573402418
44,4,0.5019526701258292,0.5020982113688841,0.8080506830181747,0.7125907714919373,0.7122765811811547,0.9049560455383624,1.0,1.0,1.0,4.0,4.0,4.0,0.009671848013816925,0.010362694300518135,0.009671848013816925,0.8282229900360107,0.8202648758888245,0.8198217749595642,0.3060980128923455,0.19236527404642512,0.0,0.0,0.0,0.3059524716492906,0.19267946435720773,0.0,0.0,-0.0006908462867012098
45,4,0.5019396458734755,0.5019877456147164,0.9627270953759898,0.7121657869027909,0.7126288358318945,0.9829878922317038,1.0,1.0,1.0,4.0,4.0,4.0,0.010362694300518135,0.010276338514680483,0.00924006908462867,0.8191421627998352,0.8209508061408997,0.8455680012702942,0.46078744950251427,0.27082210532891293,0.0,0.0,-0.0011226252158894647,0.4607393497612734,0.2703590563998093,0.0,0.0,-0.001036269430051813
46,4,0.5023912015720328,0.5019702340667103,0.9790173069075999,0.7127671265927903,0.7121681939441659,0.9905209833764544,1.0,1.0,1.0,4.0,4.0,4.0,0.009412780656303972,0.010362694300518135,0.009585492227979275,0.8233305811882019,0.8199812173843384,0.8454441428184509,0.47662610533556715,0.27775385678366415,0.0,0.0,0.00017271157167530332,0.47704707284088965,0.2783527894322886,0.0,0.0,-0.0007772020725388597
