architecture,seed,fault_id,channel,examples,target_samples,integration_steps,mean_abs_ig,normalized_xmv_ig,xmv_rank,mean_anomaly_score,mean_abs_convergence_delta
tcn,44,23,1,100,"620,680,740,800,860",32,0.001554363640025258,0.12437216192483902,3,0.6397773623466492,0.0009197632898576558
tcn,44,23,2,100,"620,680,740,800,860",32,0.0015480343718081713,0.12386573106050491,4,0.6397773623466492,0.0009197632898576558
tcn,44,23,3,100,"620,680,740,800,860",32,0.003728003241121769,0.2982955873012543,2,0.6397773623466492,0.0009197632898576558
tcn,44,23,4,100,"620,680,740,800,860",32,0.0010511274449527264,0.08410579711198807,5,0.6397773623466492,0.0009197632898576558
tcn,44,23,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.6397773623466492,0.0009197632898576558
tcn,44,23,6,100,"620,680,740,800,860",32,0.004040540661662817,0.32330322265625,1,0.6397773623466492,0.0009197632898576558
tcn,44,23,7,100,"620,680,740,800,860",32,0.00026184902526438236,0.020951809361577034,6,0.6397773623466492,0.0009197632898576558
tcn,44,23,8,100,"620,680,740,800,860",32,0.00010511810978641734,0.00841100886464119,8,0.6397773623466492,0.0009197632898576558
tcn,44,23,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.6397773623466492,0.0009197632898576558
tcn,44,23,10,100,"620,680,740,800,860",32,6.714274059049785e-05,0.005372415762394667,9,0.6397773623466492,0.0009197632898576558
tcn,44,23,11,100,"620,680,740,800,860",32,0.00014150260540191084,0.011322308331727982,7,0.6397773623466492,0.0009197632898576558
tcn,44,25,1,100,"620,680,740,800,860",32,0.0018811789341270924,0.04293251037597656,4,1.2394969463348389,0.0028994809836149216
tcn,44,25,2,100,"620,680,740,800,860",32,0.029314596205949783,0.6690215468406677,1,1.2394969463348389,0.0028994809836149216
tcn,44,25,3,100,"620,680,740,800,860",32,0.00309078604914248,0.07053832709789276,3,1.2394969463348389,0.0028994809836149216
tcn,44,25,4,100,"620,680,740,800,860",32,0.000981143326498568,0.022391781210899353,5,1.2394969463348389,0.0028994809836149216
tcn,44,25,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.2394969463348389,0.0028994809836149216
tcn,44,25,6,100,"620,680,740,800,860",32,0.007653676439076662,0.1746731996536255,2,1.2394969463348389,0.0028994809836149216
tcn,44,25,7,100,"620,680,740,800,860",32,0.0005396792548708618,0.012316630221903324,6,1.2394969463348389,0.0028994809836149216
tcn,44,25,8,100,"620,680,740,800,860",32,0.000129894950077869,0.0029644796159118414,8,1.2394969463348389,0.0028994809836149216
tcn,44,25,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.2394969463348389,0.0028994809836149216
tcn,44,25,10,100,"620,680,740,800,860",32,8.474156493321061e-05,0.0019339830614626408,9,1.2394969463348389,0.0028994809836149216
tcn,44,25,11,100,"620,680,740,800,860",32,0.00014141839346848428,0.0032274690456688404,7,1.2394969463348389,0.0028994809836149216
tcn,44,26,1,100,"620,680,740,800,860",32,0.0014464468695223331,0.03866461664438248,5,1.1096315383911133,0.0034275734797120094
tcn,44,26,2,100,"620,680,740,800,860",32,0.0015261227963492274,0.04079441353678703,4,1.1096315383911133,0.0034275734797120094
tcn,44,26,3,100,"620,680,740,800,860",32,0.0029830709099769592,0.07973973453044891,3,1.1096315383911133,0.0034275734797120094
tcn,44,26,4,100,"620,680,740,800,860",32,0.021557297557592392,0.5762428641319275,1,1.1096315383911133,0.0034275734797120094
tcn,44,26,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.1096315383911133,0.0034275734797120094
tcn,44,26,6,100,"620,680,740,800,860",32,0.009308764711022377,0.24883030354976654,2,1.1096315383911133,0.0034275734797120094
tcn,44,26,7,100,"620,680,740,800,860",32,0.0002810973965097219,0.007513945456594229,6,1.1096315383911133,0.0034275734797120094
tcn,44,26,8,100,"620,680,740,800,860",32,0.00012547826918307692,0.0033541289158165455,8,1.1096315383911133,0.0034275734797120094
tcn,44,26,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.1096315383911133,0.0034275734797120094
tcn,44,26,10,100,"620,680,740,800,860",32,5.150365177541971e-05,0.0013767315540462732,9,1.1096315383911133,0.0034275734797120094
tcn,44,26,11,100,"620,680,740,800,860",32,0.0001303109311265871,0.003483309643343091,7,1.1096315383911133,0.0034275734797120094
tcn,44,27,1,100,"620,680,740,800,860",32,0.001369059202261269,0.09300842881202698,4,0.8075613975524902,0.0007923333323560655
tcn,44,27,2,100,"620,680,740,800,860",32,0.001436463207937777,0.09758758544921875,3,0.8075613975524902,0.0007923333323560655
tcn,44,27,3,100,"620,680,740,800,860",32,0.0032165481243282557,0.21851946413516998,2,0.8075613975524902,0.0007923333323560655
tcn,44,27,4,100,"620,680,740,800,860",32,0.001274187583476305,0.08656322956085205,5,0.8075613975524902,0.0007923333323560655
tcn,44,27,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.8075613975524902,0.0007923333323560655
tcn,44,27,6,100,"620,680,740,800,860",32,0.006309581454843283,0.42864781618118286,1,0.8075613975524902,0.0007923333323560655
tcn,44,27,7,100,"620,680,740,800,860",32,0.00023565087758470327,0.01600918173789978,7,0.8075613975524902,0.0007923333323560655
tcn,44,27,8,100,"620,680,740,800,860",32,0.00010215047950623557,0.006939696613699198,9,0.8075613975524902,0.0007923333323560655
tcn,44,27,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.8075613975524902,0.0007923333323560655
tcn,44,27,10,100,"620,680,740,800,860",32,0.0006485371850430965,0.04405903071165085,6,0.8075613975524902,0.0007923333323560655
tcn,44,27,11,100,"620,680,740,800,860",32,0.000127554900245741,0.008665571920573711,8,0.8075613975524902,0.0007923333323560655
tcn,45,1,1,100,"620,680,740,800,860",32,0.003388437209650874,0.010279824025928974,6,5.985212326049805,0.010744269005954266
tcn,45,1,2,100,"620,680,740,800,860",32,0.0041677518747746944,0.012644105590879917,5,5.985212326049805,0.010744269005954266
tcn,45,1,3,100,"620,680,740,800,860",32,0.23267865180969238,0.7058993577957153,1,5.985212326049805,0.010744269005954266
tcn,45,1,4,100,"620,680,740,800,860",32,0.021903207525610924,0.0664498433470726,3,5.985212326049805,0.010744269005954266
tcn,45,1,5,100,"620,680,740,800,860",32,0.0,0.0,10,5.985212326049805,0.010744269005954266
tcn,45,1,6,100,"620,680,740,800,860",32,0.056278862059116364,0.17073853313922882,2,5.985212326049805,0.010744269005954266
tcn,45,1,7,100,"620,680,740,800,860",32,0.009316232986748219,0.02826354093849659,4,5.985212326049805,0.010744269005954266
tcn,45,1,8,100,"620,680,740,800,860",32,0.001450725831091404,0.0044012051075696945,7,5.985212326049805,0.010744269005954266
tcn,45,1,9,100,"620,680,740,800,860",32,0.0,0.0,10,5.985212326049805,0.010744269005954266
tcn,45,1,10,100,"620,680,740,800,860",32,0.0003307885490357876,0.0010035446612164378,8,5.985212326049805,0.010744269005954266
tcn,45,1,11,100,"620,680,740,800,860",32,0.00010549751459620893,0.00032005785033106804,9,5.985212326049805,0.010744269005954266
tcn,45,4,1,100,"620,680,740,800,860",32,0.0015132180415093899,0.08063919842243195,5,0.7266690135002136,0.0008973467047326267
tcn,45,4,2,100,"620,680,740,800,860",32,0.001738875755108893,0.09266447275876999,4,0.7266690135002136,0.0008973467047326267
tcn,45,4,3,100,"620,680,740,800,860",32,0.004059615079313517,0.21633636951446533,3,0.7266690135002136,0.0008973467047326267
tcn,45,4,4,100,"620,680,740,800,860",32,0.0012567734811455011,0.06697329878807068,6,0.7266690135002136,0.0008973467047326267
tcn,45,4,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.7266690135002136,0.0008973467047326267
tcn,45,4,6,100,"620,680,740,800,860",32,0.004913599230349064,0.26184508204460144,1,0.7266690135002136,0.0008973467047326267
tcn,45,4,7,100,"620,680,740,800,860",32,0.0002624072367325425,0.013983648270368576,7,0.7266690135002136,0.0008973467047326267
tcn,45,4,8,100,"620,680,740,800,860",32,0.00013222754932940006,0.007046389393508434,9,0.7266690135002136,0.0008973467047326267
tcn,45,4,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.7266690135002136,0.0008973467047326267
tcn,45,4,10,100,"620,680,740,800,860",32,0.004744755104184151,0.2528474032878876,2,0.7266690135002136,0.0008973467047326267
tcn,45,4,11,100,"620,680,740,800,860",32,0.00014382025983650237,0.00766416359692812,8,0.7266690135002136,0.0008973467047326267
tcn,45,11,1,100,"620,680,740,800,860",32,0.0012765043647959828,0.05096776410937309,6,1.2933099269866943,0.0012169128749519587
tcn,45,11,2,100,"620,680,740,800,860",32,0.0015291679883375764,0.06105601787567139,4,1.2933099269866943,0.0012169128749519587
tcn,45,11,3,100,"620,680,740,800,860",32,0.003248451976105571,0.12970291078090668,2,1.2933099269866943,0.0012169128749519587
tcn,45,11,4,100,"620,680,740,800,860",32,0.001449172617867589,0.057861994951963425,5,1.2933099269866943,0.0012169128749519587
tcn,45,11,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.2933099269866943,0.0012169128749519587
tcn,45,11,6,100,"620,680,740,800,860",32,0.013997374102473259,0.5588816404342651,1,1.2933099269866943,0.0012169128749519587
tcn,45,11,7,100,"620,680,740,800,860",32,0.00040791701758280396,0.016287149861454964,7,1.2933099269866943,0.0012169128749519587
tcn,45,11,8,100,"620,680,740,800,860",32,0.0001243660954060033,0.004965640604496002,9,1.2933099269866943,0.0012169128749519587
tcn,45,11,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.2933099269866943,0.0012169128749519587
tcn,45,11,10,100,"620,680,740,800,860",32,0.0028704898431897163,0.11461178958415985,3,1.2933099269866943,0.0012169128749519587
tcn,45,11,11,100,"620,680,740,800,860",32,0.00014188600471243262,0.005665168631821871,8,1.2933099269866943,0.0012169128749519587
tcn,45,19,1,100,"620,680,740,800,860",32,0.0014191606314852834,0.04146614298224449,7,1.0495643615722656,0.002717463066801429
tcn,45,19,2,100,"620,680,740,800,860",32,0.0018691497389227152,0.05461427569389343,5,1.0495643615722656,0.002717463066801429
tcn,45,19,3,100,"620,680,740,800,860",32,0.0027775675989687443,0.0811571404337883,4,1.0495643615722656,0.002717463066801429
tcn,45,19,4,100,"620,680,740,800,860",32,0.001579197938553989,0.04614223912358284,6,1.0495643615722656,0.002717463066801429
tcn,45,19,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.0495643615722656,0.002717463066801429
tcn,45,19,6,100,"620,680,740,800,860",32,0.0063324118964374065,0.18502536416053772,3,1.0495643615722656,0.002717463066801429
tcn,45,19,7,100,"620,680,740,800,860",32,0.0134888282045722,0.39412713050842285,1,1.0495643615722656,0.002717463066801429
tcn,45,19,8,100,"620,680,740,800,860",32,0.0065259067341685295,0.19067904353141785,2,1.0495643615722656,0.002717463066801429
tcn,45,19,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.0495643615722656,0.002717463066801429
tcn,45,19,10,100,"620,680,740,800,860",32,8.95597695489414e-05,0.0026168273761868477,9,1.0495643615722656,0.002717463066801429
tcn,45,19,11,100,"620,680,740,800,860",32,0.00014278086018748581,0.004171882756054401,8,1.0495643615722656,0.002717463066801429
tcn,45,23,1,100,"620,680,740,800,860",32,0.0015096996212378144,0.11656386405229568,4,0.6413101553916931,0.000849625444971025
tcn,45,23,2,100,"620,680,740,800,860",32,0.0016463666688650846,0.12711592018604279,3,0.6413101553916931,0.000849625444971025
tcn,45,23,3,100,"620,680,740,800,860",32,0.003867100225761533,0.298578679561615,2,0.6413101553916931,0.000849625444971025
tcn,45,23,4,100,"620,680,740,800,860",32,0.001062256982550025,0.08201682567596436,5,0.6413101553916931,0.000849625444971025
tcn,45,23,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.6413101553916931,0.000849625444971025
tcn,45,23,6,100,"620,680,740,800,860",32,0.004250629805028439,0.32819098234176636,1,0.6413101553916931,0.000849625444971025
tcn,45,23,7,100,"620,680,740,800,860",32,0.0002577114792075008,0.01989789493381977,6,0.6413101553916931,0.000849625444971025
tcn,45,23,8,100,"620,680,740,800,860",32,0.00013498120824806392,0.010421894490718842,8,0.6413101553916931,0.000849625444971025
tcn,45,23,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.6413101553916931,0.000849625444971025
tcn,45,23,10,100,"620,680,740,800,860",32,8.647113281767815e-05,0.0066764336079359055,9,0.6413101553916931,0.000849625444971025
tcn,45,23,11,100,"620,680,740,800,860",32,0.00013647670857608318,0.010537362657487392,7,0.6413101553916931,0.000849625444971025
tcn,45,25,1,100,"620,680,740,800,860",32,0.0018434152007102966,0.040845055133104324,4,1.2224116325378418,0.002367358887568116
tcn,45,25,2,100,"620,680,740,800,860",32,0.030442966148257256,0.6745331287384033,1,1.2224116325378418,0.002367358887568116
tcn,45,25,3,100,"620,680,740,800,860",32,0.0034410315565764904,0.07624387741088867,3,1.2224116325378418,0.002367358887568116
tcn,45,25,4,100,"620,680,740,800,860",32,0.0009727313881739974,0.021553074941039085,5,1.2224116325378418,0.002367358887568116
tcn,45,25,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.2224116325378418,0.002367358887568116
tcn,45,25,6,100,"620,680,740,800,860",32,0.007575199007987976,0.16784575581550598,2,1.2224116325378418,0.002367358887568116
tcn,45,25,7,100,"620,680,740,800,860",32,0.0004647417226806283,0.010297409258782864,6,1.2224116325378418,0.002367358887568116
tcn,45,25,8,100,"620,680,740,800,860",32,0.00012813736975658685,0.002839174820110202,8,1.2224116325378418,0.002367358887568116
tcn,45,25,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.2224116325378418,0.002367358887568116
tcn,45,25,10,100,"620,680,740,800,860",32,0.00011658816947601736,0.0025832760147750378,9,1.2224116325378418,0.002367358887568116
tcn,45,25,11,100,"620,680,740,800,860",32,0.0001470966381020844,0.0032592604402452707,7,1.2224116325378418,0.002367358887568116
tcn,45,26,1,100,"620,680,740,800,860",32,0.0013461156049743295,0.033975373953580856,5,1.1343629360198975,0.002403602469712496
tcn,45,26,2,100,"620,680,740,800,860",32,0.0016269907355308533,0.0410645417869091,4,1.1343629360198975,0.002403602469712496
tcn,45,26,3,100,"620,680,740,800,860",32,0.003176411846652627,0.08017125725746155,3,1.1343629360198975,0.002403602469712496
tcn,45,26,4,100,"620,680,740,800,860",32,0.022817591205239296,0.5759060978889465,1,1.1343629360198975,0.002403602469712496
tcn,45,26,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.1343629360198975,0.002403602469712496
tcn,45,26,6,100,"620,680,740,800,860",32,0.009986154735088348,0.25204622745513916,2,1.1343629360198975,0.002403602469712496
tcn,45,26,7,100,"620,680,740,800,860",32,0.0003133045684080571,0.007907670922577381,6,1.1343629360198975,0.002403602469712496
tcn,45,26,8,100,"620,680,740,800,860",32,0.0001504867395851761,0.0037982200738042593,7,1.1343629360198975,0.002403602469712496
tcn,45,26,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.1343629360198975,0.002403602469712496
tcn,45,26,10,100,"620,680,740,800,860",32,6.961849430808797e-05,0.001757140620611608,9,1.1343629360198975,0.002403602469712496
tcn,45,26,11,100,"620,680,740,800,860",32,0.00013366025814320892,0.003373526968061924,8,1.1343629360198975,0.002403602469712496
tcn,45,27,1,100,"620,680,740,800,860",32,0.0013014916330575943,0.0833221897482872,4,0.8054777383804321,0.0007267360342666507
tcn,45,27,2,100,"620,680,740,800,860",32,0.0014879237860441208,0.09525767713785172,3,0.8054777383804321,0.0007267360342666507
tcn,45,27,3,100,"620,680,740,800,860",32,0.0034411922097206116,0.22030696272850037,2,0.8054777383804321,0.0007267360342666507
tcn,45,27,4,100,"620,680,740,800,860",32,0.0012944479240104556,0.08287124335765839,5,0.8054777383804321,0.0007267360342666507
tcn,45,27,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.8054777383804321,0.0007267360342666507
tcn,45,27,6,100,"620,680,740,800,860",32,0.006864600349217653,0.4394753873348236,1,0.8054777383804321,0.0007267360342666507
tcn,45,27,7,100,"620,680,740,800,860",32,0.00023270312522072345,0.014897778630256653,7,0.8054777383804321,0.0007267360342666507
tcn,45,27,8,100,"620,680,740,800,860",32,0.00012730572780128568,0.00815018080174923,8,0.8054777383804321,0.0007267360342666507
tcn,45,27,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.8054777383804321,0.0007267360342666507
tcn,45,27,10,100,"620,680,740,800,860",32,0.000745464931242168,0.04772506281733513,6,0.8054777383804321,0.0007267360342666507
tcn,45,27,11,100,"620,680,740,800,860",32,0.00012485901243053377,0.007993540726602077,9,0.8054777383804321,0.0007267360342666507
tcn,46,1,1,100,"620,680,740,800,860",32,0.004190088715404272,0.01182103343307972,6,6.312260627746582,0.010555891320109367
tcn,46,1,2,100,"620,680,740,800,860",32,0.005999016109853983,0.016924358904361725,5,6.312260627746582,0.010555891320109367
tcn,46,1,3,100,"620,680,740,800,860",32,0.25789874792099,0.7275811433792114,1,6.312260627746582,0.010555891320109367
tcn,46,1,4,100,"620,680,740,800,860",32,0.026046300306916237,0.07348154485225677,3,6.312260627746582,0.010555891320109367
tcn,46,1,5,100,"620,680,740,800,860",32,0.0,0.0,10,6.312260627746582,0.010555891320109367
tcn,46,1,6,100,"620,680,740,800,860",32,0.048755060881376266,0.13754725456237793,2,6.312260627746582,0.010555891320109367
tcn,46,1,7,100,"620,680,740,800,860",32,0.009838676080107689,0.027756767347455025,4,6.312260627746582,0.010555891320109367
tcn,46,1,8,100,"620,680,740,800,860",32,0.0011194513645023108,0.0031581842340528965,7,6.312260627746582,0.010555891320109367
tcn,46,1,9,100,"620,680,740,800,860",32,0.0,0.0,10,6.312260627746582,0.010555891320109367
tcn,46,1,10,100,"620,680,740,800,860",32,0.00048343819798901677,0.0013638706877827644,8,6.312260627746582,0.010555891320109367
tcn,46,1,11,100,"620,680,740,800,860",32,0.00012967214570380747,0.00036582964821718633,9,6.312260627746582,0.010555891320109367
tcn,46,4,1,100,"620,680,740,800,860",32,0.0015906936023384333,0.08074373751878738,5,0.7414147853851318,0.0011324739316478372
tcn,46,4,2,100,"620,680,740,800,860",32,0.0017405538819730282,0.08835066109895706,4,0.7414147853851318,0.0011324739316478372
tcn,46,4,3,100,"620,680,740,800,860",32,0.0037589375860989094,0.19080397486686707,3,0.7414147853851318,0.0011324739316478372
tcn,46,4,4,100,"620,680,740,800,860",32,0.0012193744769319892,0.061895549297332764,6,0.7414147853851318,0.0011324739316478372
tcn,46,4,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.7414147853851318,0.0011324739316478372
tcn,46,4,6,100,"620,680,740,800,860",32,0.005100310780107975,0.2588922083377838,2,0.7414147853851318,0.0011324739316478372
tcn,46,4,7,100,"620,680,740,800,860",32,0.0002919358084909618,0.014818686060607433,7,0.7414147853851318,0.0011324739316478372
tcn,46,4,8,100,"620,680,740,800,860",32,0.0001234900119015947,0.006268362980335951,8,0.7414147853851318,0.0011324739316478372
tcn,46,4,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.7414147853851318,0.0011324739316478372
tcn,46,4,10,100,"620,680,740,800,860",32,0.005754317622631788,0.29208964109420776,1,0.7414147853851318,0.0011324739316478372
tcn,46,4,11,100,"620,680,740,800,860",32,0.00012090651580365375,0.006137224845588207,9,0.7414147853851318,0.0011324739316478372
tcn,46,11,1,100,"620,680,740,800,860",32,0.0014176748227328062,0.06064713001251221,6,1.3054986000061035,0.0014432861935347319
tcn,46,11,2,100,"620,680,740,800,860",32,0.0014947112649679184,0.06394269317388535,4,1.3054986000061035,0.0014432861935347319
tcn,46,11,3,100,"620,680,740,800,860",32,0.003061872674152255,0.13098475337028503,3,1.3054986000061035,0.0014432861935347319
tcn,46,11,4,100,"620,680,740,800,860",32,0.0014577570836991072,0.06236182153224945,5,1.3054986000061035,0.0014432861935347319
tcn,46,11,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.3054986000061035,0.0014432861935347319
tcn,46,11,6,100,"620,680,740,800,860",32,0.012005617842078209,0.5135918855667114,1,1.3054986000061035,0.0014432861935347319
tcn,46,11,7,100,"620,680,740,800,860",32,0.00042728884727694094,0.018279114738106728,7,1.3054986000061035,0.0014432861935347319
tcn,46,11,8,100,"620,680,740,800,860",32,0.00010762306192191318,0.004604038782417774,9,1.3054986000061035,0.0014432861935347319
tcn,46,11,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.3054986000061035,0.0014432861935347319
tcn,46,11,10,100,"620,680,740,800,860",32,0.0032772314734756947,0.14019764959812164,2,1.3054986000061035,0.0014432861935347319
tcn,46,11,11,100,"620,680,740,800,860",32,0.00012601914932020009,0.005391010548919439,8,1.3054986000061035,0.0014432861935347319
tcn,46,19,1,100,"620,680,740,800,860",32,0.0015776936197653413,0.04936200752854347,6,1.0194501876831055,0.0026876938063651323
tcn,46,19,2,100,"620,680,740,800,860",32,0.001885852194391191,0.05900350585579872,5,1.0194501876831055,0.0026876938063651323
tcn,46,19,3,100,"620,680,740,800,860",32,0.002811393467709422,0.08796133100986481,4,1.0194501876831055,0.0026876938063651323
tcn,46,19,4,100,"620,680,740,800,860",32,0.0015333180781453848,0.04797361046075821,7,1.0194501876831055,0.0026876938063651323
tcn,46,19,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.0194501876831055,0.0026876938063651323
tcn,46,19,6,100,"620,680,740,800,860",32,0.005496156867593527,0.1719607263803482,3,1.0194501876831055,0.0026876938063651323
tcn,46,19,7,100,"620,680,740,800,860",32,0.012538889423012733,0.39230987429618835,1,1.0194501876831055,0.0026876938063651323
tcn,46,19,8,100,"620,680,740,800,860",32,0.005841544363647699,0.18276701867580414,2,1.0194501876831055,0.0026876938063651323
tcn,46,19,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.0194501876831055,0.0026876938063651323
tcn,46,19,10,100,"620,680,740,800,860",32,0.000131362714455463,0.004110004287213087,9,1.0194501876831055,0.0026876938063651323
tcn,46,19,11,100,"620,680,740,800,860",32,0.00014548645413015038,0.0045519000850617886,8,1.0194501876831055,0.0026876938063651323
tcn,46,23,1,100,"620,680,740,800,860",32,0.0017207256751134992,0.1300458461046219,3,0.6414847373962402,0.0008150915382429957
tcn,46,23,2,100,"620,680,740,800,860",32,0.0016209969762712717,0.12250874191522598,4,0.6414847373962402,0.0008150915382429957
tcn,46,23,3,100,"620,680,740,800,860",32,0.0041846237145364285,0.3162578344345093,1,0.6414847373962402,0.0008150915382429957
tcn,46,23,4,100,"620,680,740,800,860",32,0.0010592980543151498,0.08005768805742264,5,0.6414847373962402,0.0008150915382429957
tcn,46,23,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.6414847373962402,0.0008150915382429957
tcn,46,23,6,100,"620,680,740,800,860",32,0.004035334102809429,0.30497509241104126,2,0.6414847373962402,0.0008150915382429957
tcn,46,23,7,100,"620,680,740,800,860",32,0.0002489534963387996,0.018814951181411743,6,0.6414847373962402,0.0008150915382429957
tcn,46,23,8,100,"620,680,740,800,860",32,0.00012468000932130963,0.00942283682525158,8,0.6414847373962402,0.0008150915382429957
tcn,46,23,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.6414847373962402,0.0008150915382429957
tcn,46,23,10,100,"620,680,740,800,860",32,9.910612425301224e-05,0.0074900612235069275,9,0.6414847373962402,0.0008150915382429957
tcn,46,23,11,100,"620,680,740,800,860",32,0.00013796589337289333,0.010426933877170086,7,0.6414847373962402,0.0008150915382429957
tcn,46,25,1,100,"620,680,740,800,860",32,0.0020685477647930384,0.04944293946027756,4,1.1811093091964722,0.0025135325267910957
tcn,46,25,2,100,"620,680,740,800,860",32,0.02720845304429531,0.6503431797027588,1,1.1811093091964722,0.0025135325267910957
tcn,46,25,3,100,"620,680,740,800,860",32,0.0030082862358540297,0.07190480083227158,3,1.1811093091964722,0.0025135325267910957
tcn,46,25,4,100,"620,680,740,800,860",32,0.0009252716554328799,0.022116072475910187,5,1.1811093091964722,0.0025135325267910957
tcn,46,25,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.1811093091964722,0.0025135325267910957
tcn,46,25,6,100,"620,680,740,800,860",32,0.007626157253980637,0.18228229880332947,2,1.1811093091964722,0.0025135325267910957
tcn,46,25,7,100,"620,680,740,800,860",32,0.000532686011865735,0.012732393108308315,6,1.1811093091964722,0.0025135325267910957
tcn,46,25,8,100,"620,680,740,800,860",32,0.00016967300325632095,0.004055566154420376,7,1.1811093091964722,0.0025135325267910957
tcn,46,25,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.1811093091964722,0.0025135325267910957
tcn,46,25,10,100,"620,680,740,800,860",32,0.00015864292799960822,0.0037919224705547094,8,1.1811093091964722,0.0025135325267910957
tcn,46,25,11,100,"620,680,740,800,860",32,0.00013935437891632318,0.0033308828715234995,9,1.1811093091964722,0.0025135325267910957
tcn,46,26,1,100,"620,680,740,800,860",32,0.0015861557330936193,0.04109099507331848,5,1.1342530250549316,0.0029402964282780886
tcn,46,26,2,100,"620,680,740,800,860",32,0.0016551377484574914,0.04287804290652275,4,1.1342530250549316,0.0029402964282780886
tcn,46,26,3,100,"620,680,740,800,860",32,0.003452000906690955,0.08942762762308121,3,1.1342530250549316,0.0029402964282780886
tcn,46,26,4,100,"620,680,740,800,860",32,0.02272665873169899,0.5887574553489685,1,1.1342530250549316,0.0029402964282780886
tcn,46,26,5,100,"620,680,740,800,860",32,0.0,0.0,10,1.1342530250549316,0.0029402964282780886
tcn,46,26,6,100,"620,680,740,800,860",32,0.008547674864530563,0.2214362919330597,2,1.1342530250549316,0.0029402964282780886
tcn,46,26,7,100,"620,680,740,800,860",32,0.000294794823275879,0.007636962924152613,6,1.1342530250549316,0.0029402964282780886
tcn,46,26,8,100,"620,680,740,800,860",32,0.00012000787683064118,0.003108927281573415,8,1.1342530250549316,0.0029402964282780886
tcn,46,26,9,100,"620,680,740,800,860",32,0.0,0.0,10,1.1342530250549316,0.0029402964282780886
tcn,46,26,10,100,"620,680,740,800,860",32,8.144425373757258e-05,0.0021098970901221037,9,1.1342530250549316,0.0029402964282780886
tcn,46,26,11,100,"620,680,740,800,860",32,0.00013718041009269655,0.0035537993535399437,7,1.1342530250549316,0.0029402964282780886
tcn,46,27,1,100,"620,680,740,800,860",32,0.0014237349387258291,0.09671986848115921,3,0.8106957674026489,0.0009141123737208545
tcn,46,27,2,100,"620,680,740,800,860",32,0.0013696813257411122,0.09304779767990112,4,0.8106957674026489,0.0009141123737208545
tcn,46,27,3,100,"620,680,740,800,860",32,0.0037827889900654554,0.2569796144962311,2,0.8106957674026489,0.0009141123737208545
tcn,46,27,4,100,"620,680,740,800,860",32,0.0012611823622137308,0.08567703515291214,5,0.8106957674026489,0.0009141123737208545
tcn,46,27,5,100,"620,680,740,800,860",32,0.0,0.0,10,0.8106957674026489,0.0009141123737208545
tcn,46,27,6,100,"620,680,740,800,860",32,0.005540239624679089,0.37637007236480713,1,0.8106957674026489,0.0009141123737208545
tcn,46,27,7,100,"620,680,740,800,860",32,0.0002248854871140793,0.015277348458766937,7,0.8106957674026489,0.0009141123737208545
tcn,46,27,8,100,"620,680,740,800,860",32,0.00012603025243151933,0.008561726659536362,9,0.8106957674026489,0.0009141123737208545
tcn,46,27,9,100,"620,680,740,800,860",32,0.0,0.0,10,0.8106957674026489,0.0009141123737208545
tcn,46,27,10,100,"620,680,740,800,860",32,0.0008594896062277257,0.05838848277926445,6,0.8106957674026489,0.0009141123737208545
tcn,46,27,11,100,"620,680,740,800,860",32,0.00013215884973760694,0.00897806603461504,8,0.8106957674026489,0.0009141123737208545
transformer,42,1,1,100,"620,680,740,800,860",32,0.002213675994426012,0.030865635722875595,6,7.002756118774414,0.0026784995570778847
transformer,42,1,2,100,"620,680,740,800,860",32,0.0032010050490498543,0.04463212192058563,5,7.002756118774414,0.0026784995570778847
