seed,condition,fault_id,runs,threshold,auroc,auprc,pre_fpr,detected_ratio,censored_delay_mean
42,conditional_XMV_02,23,20,0.8198645114898682,0.5384918604651163,0.6318768716275294,0.00975,0.0,302.0
42,conditional_XMV_02,24,20,0.8198645114898682,0.9689424833887044,0.9838756794444701,0.00925,1.0,14.95
42,conditional_XMV_02,25,20,0.8198645114898682,0.8470290282392027,0.9061277043553662,0.00975,1.0,42.95
42,conditional_XMV_02,26,20,0.8198645114898682,0.9223448920265781,0.9580350091620776,0.00925,1.0,28.9
42,conditional_XMV_02,27,20,0.8198645114898682,0.8063625207641196,0.8772378720992163,0.00975,1.0,23.95
42,conditional_XMV_02,28,20,0.8198645114898682,0.5543507890365449,0.6587092302676952,0.009,0.0,302.0
42,conditional_XMV_03,1,20,0.820568859577179,0.9950335548172757,0.9974977180916168,0.00925,1.0,4.35
42,conditional_XMV_03,2,20,0.820568859577179,0.9897308970099667,0.9947183502835873,0.00875,1.0,11.75
42,conditional_XMV_03,3,20,0.820568859577179,0.5402023255813954,0.6337396742511925,0.01,0.0,302.0
42,conditional_XMV_03,4,20,0.820568859577179,0.9618904485049834,0.9727732476267931,0.0115,1.0,2.0
42,conditional_XMV_03,5,20,0.820568859577179,0.5013510797342192,0.6062746438363138,0.011,0.0,302.0
42,conditional_XMV_03,6,20,0.820568859577179,0.9979677740863787,0.9990503398873977,0.00775,1.0,1.0
42,conditional_XMV_03,7,20,0.820568859577179,0.9967453903654485,0.9984136018463726,0.01025,1.0,2.0
42,conditional_XMV_03,8,20,0.820568859577179,0.9684948920265781,0.984438376812851,0.00975,1.0,23.25
42,conditional_XMV_03,9,20,0.820568859577179,0.5412077034883721,0.6363772256678096,0.0115,0.0,302.0
42,conditional_XMV_03,10,20,0.820568859577179,0.9152908222591362,0.954864087400277,0.00975,1.0,43.2
42,conditional_XMV_03,11,20,0.820568859577179,0.9713438953488372,0.9844659745269541,0.01075,1.0,9.0
42,conditional_XMV_03,12,20,0.820568859577179,0.7728677117940199,0.8591682856686926,0.01075,1.0,25.4
42,conditional_XMV_03,13,20,0.820568859577179,0.9480131852159468,0.9747090869926748,0.0105,1.0,33.9
42,conditional_XMV_03,14,20,0.820568859577179,0.994305523255814,0.9970227147352664,0.01175,1.0,4.05
42,conditional_XMV_03,15,20,0.820568859577179,0.5135227367109635,0.6167873590713479,0.009,0.0,302.0
42,conditional_XMV_03,16,20,0.820568859577179,0.5084506852159468,0.6081126375081998,0.01025,0.0,302.0
42,conditional_XMV_03,17,20,0.820568859577179,0.9507979235880398,0.9760425820815205,0.009,1.0,31.3
42,conditional_XMV_03,18,20,0.820568859577179,0.874089327242525,0.9308876962533834,0.01,1.0,63.0
42,conditional_XMV_03,19,20,0.820568859577179,0.9408154900332226,0.968138359198306,0.01,1.0,30.2
42,conditional_XMV_03,20,20,0.820568859577179,0.9393964700996678,0.9701404895962237,0.01,1.0,41.25
42,conditional_XMV_03,21,20,0.820568859577179,0.5010119808970099,0.6005828231838561,0.01025,0.0,302.0
42,conditional_XMV_03,22,20,0.820568859577179,0.55816823089701,0.648928314566596,0.01425,0.0,302.0
42,conditional_XMV_03,23,20,0.820568859577179,0.5099382682724253,0.6082020026029998,0.009,0.0,302.0
42,conditional_XMV_03,24,20,0.820568859577179,0.9685343438538206,0.9836235964417086,0.01025,1.0,14.95
42,conditional_XMV_03,25,20,0.820568859577179,0.8708348837209302,0.9224003932452101,0.01,1.0,35.45
42,conditional_XMV_03,26,20,0.820568859577179,0.922376245847176,0.9580584104804959,0.009,1.0,28.9
42,conditional_XMV_03,27,20,0.820568859577179,0.8055445805647841,0.8767960141943766,0.00975,1.0,24.55
42,conditional_XMV_03,28,20,0.820568859577179,0.5542155315614617,0.6585195114699551,0.0095,0.0,302.0
42,conditional_XMV_04,1,20,0.823391318321228,0.9949715946843853,0.9974665392951563,0.00875,1.0,4.6
42,conditional_XMV_04,2,20,0.823391318321228,0.9893794435215947,0.9945518257921516,0.008,1.0,12.05
42,conditional_XMV_04,3,20,0.823391318321228,0.5379454111295681,0.6310779697125738,0.0105,0.0,302.0
42,conditional_XMV_04,4,20,0.823391318321228,0.965867815614618,0.9759686771057683,0.01225,1.0,2.0
42,conditional_XMV_04,5,20,0.823391318321228,0.5016078903654485,0.6066926784730118,0.01,0.0,302.0
