architecture,seed,fault_id,auroc_F0,auroc_F0-C,auroc_F1,auprc_F0,auprc_F0-C,auprc_F1,delta_auroc_f0,delta_auroc_f0c,delta_auprc_f0,delta_auprc_f0c
tcn,46,12,0.7999554907116678,0.8002056451165526,0.8051869346962878,0.9151084130764406,0.9153105544385668,0.9176033393859868,0.005231443984619943,0.004981289579735204,0.002494926309546175,0.0022927849474200235
tcn,46,13,0.9887858351855756,0.9887627823205484,0.9888848269001048,0.9962835790038448,0.9962766435095108,0.9963195342737988,9.89917145292063e-05,0.00012204457955644621,3.595526995403553e-05,4.2890764287983885e-05
tcn,46,14,0.9962428946015616,0.9963397782733528,0.99625026966921,0.9985387249119302,0.998580495035462,0.9985433916672524,7.375067648474065e-06,-8.950860414280726e-05,4.666755322180194e-06,-3.710336820961224e-05
tcn,46,15,0.5181786942216207,0.5179704787722562,0.51879125014331,0.7198437959585055,0.7195350315529063,0.7204342971976772,0.0006125559216892951,0.0008207713710537412,0.0005905012391717035,0.0008992656447708303
tcn,46,16,0.511740312557401,0.5113847467698251,0.5117156324313129,0.7156977428543109,0.715558750066857,0.7154878835703896,-2.4680126088139076e-05,0.00033088566148775644,-0.0002098592839212543,-7.086649646736998e-05
tcn,46,17,0.9848362044628868,0.9847055088950776,0.984900737075294,0.9947055052768512,0.994662183676942,0.9947068620342928,6.453261240724206e-05,0.0001952281802164446,1.35675744161734e-06,4.4678357350780296e-05
tcn,46,18,0.9339422587369742,0.934260677976131,0.936805067069044,0.9755065425328152,0.9756768770789118,0.9765152743446882,0.002862808332069755,0.002544389092912991,0.0010087318118729982,0.0008383972657763916
tcn,46,19,0.7711893829845201,0.771274894320489,0.9479546314685168,0.9010084241642822,0.9011765748910106,0.9796636772330228,0.17676524848399666,0.17667973714802776,0.07865525306874066,0.07848710234201228
tcn,46,20,0.9833329727470757,0.9853882435319454,0.9860365899511698,0.9941922296850284,0.9950216604407444,0.9952804426952564,0.0027036172040941775,0.0006483464192243993,0.0010882130102279897,0.0002587822545120355
tcn,46,21,0.5020711458260138,0.5021629812901961,0.5018144361478786,0.7084131293418545,0.7083095287143218,0.7080384962314217,-0.00025670967813518075,-0.00034854514231752454,-0.00037463311043284264,-0.0002710324829001687
tcn,46,22,0.5413878225397847,0.5411383060952022,0.560328457097632,0.73593939051809,0.7357204796929475,0.7496295522734095,0.018940634557847336,0.019190151002429823,0.013690161755319563,0.013909072580462034
tcn,46,23,0.5192568163130455,0.5194586922245276,0.5494133138308561,0.7210849460303559,0.7210315919864981,0.7408803463649639,0.030156497517810577,0.029954621606328558,0.019795400334608027,0.019848754378465783
tcn,46,24,0.8564349853731421,0.8564302977517909,0.9671673946194368,0.940696915891404,0.9407886291796562,0.9878205407488132,0.11073240924629468,0.11073709686764588,0.047123624857409174,0.04703191156915698
tcn,46,25,0.6327362764568609,0.6333921335488222,0.9232121547771824,0.8037749965913306,0.8040095357632518,0.9711562898039672,0.2904758783203215,0.28982002122836026,0.16738129321263662,0.16714675404071533
tcn,46,26,0.5375206243011715,0.5370383232307543,0.9240173531366074,0.7351070045043213,0.7346189050211048,0.9720178416275196,0.38649672883543584,0.3869790299058531,0.23691083712319827,0.23739893660641476
tcn,46,27,0.7890464743293404,0.7900890802153409,0.7969968743027125,0.9063416616457772,0.9068244693579406,0.9106386076491132,0.007950399973372102,0.006907794087371633,0.004296946003335966,0.0038141382911726085
tcn,46,28,0.5676906237710789,0.5675964244636511,0.5693248561661483,0.7637696820758252,0.7638625735377104,0.7651540999760862,0.0016342323950693238,0.0017284317024971463,0.0013844179002610035,0.001291526438375823
transformer,42,1,0.9988669177826348,0.9988669177826348,0.9989232031401208,0.9996104985982068,0.9996104985982068,0.9996299483953812,5.628535748603003e-05,5.628535748603003e-05,1.9449797174386774e-05,1.9449797174386774e-05
transformer,42,2,0.99725832091314,0.99725832091314,0.9977736110032436,0.9990522825369004,0.9990522825369004,0.9992262699467216,0.0005152900901035373,0.0005152900901035373,0.00017398740982121907,0.00017398740982121907
transformer,42,3,0.5252613726440157,0.5252613726440157,0.5404051818402597,0.7215695190893902,0.7215695190893902,0.7346601614646378,0.015143809196243918,0.015143809196243918,0.013090642375247596,0.013090642375247596
transformer,42,4,0.5012171666179721,0.5012171666179721,0.6077236559378386,0.7115025939086566,0.7115025939086566,0.7885070071946286,0.1065064893198665,0.1065064893198665,0.07700441328597207,0.07700441328597207
transformer,42,5,0.4953388093133575,0.4953388093133575,0.4953212546182778,0.7054175588733204,0.7054175588733204,0.7058063875962154,-1.7554695079691207e-05,-1.7554695079691207e-05,0.00038882872289502934,0.00038882872289502934
transformer,42,6,0.9995652377588672,0.9995652377588672,0.9995649665486902,0.9998580602716388,0.9998580602716388,0.9998575620554868,-2.7121017698306105e-07,-2.7121017698306105e-07,-4.982161520006301e-07,-4.982161520006301e-07
transformer,42,7,0.5153722174760441,0.5153722174760441,0.999256452644854,0.729468904262579,0.729468904262579,0.999746433430238,0.48388423516880985,0.48388423516880985,0.2702775291676589,0.2702775291676589
transformer,42,8,0.992990064461728,0.992990064461728,0.9927326151194742,0.9976404214474074,0.9976404214474074,0.9975488072991252,-0.00025744934225380156,-0.00025744934225380156,-9.161414828218195e-05,-9.161414828218195e-05
transformer,42,9,0.533515811553307,0.533515811553307,0.5409788283473808,0.7317257218569434,0.7317257218569434,0.7369420360747231,0.007463016794073796,0.007463016794073796,0.005216314217779683,0.005216314217779683
transformer,42,10,0.9658475441302103,0.9658475441302103,0.9714257734729326,0.987663544706335,0.987663544706335,0.9898079923149647,0.00557822934272223,0.00557822934272223,0.0021444476086297515,0.0021444476086297515
transformer,42,11,0.9451446844654507,0.9451446844654507,0.9395375866485696,0.979257416527662,0.979257416527662,0.9769476433875482,-0.005607097816881179,-0.005607097816881179,-0.0023097731401137134,-0.0023097731401137134
transformer,42,12,0.7905463282456769,0.7905463282456769,0.7857447678009416,0.9116531256617516,0.9116531256617516,0.9092356050407564,-0.004801560444735342,-0.004801560444735342,-0.002417520620995206,-0.002417520620995206
transformer,42,13,0.9886154042449324,0.9886154042449324,0.9887942334552546,0.9962254243051504,0.9962254243051504,0.996291540298186,0.00017882921032219556,0.00017882921032219556,6.611599303563143e-05,6.611599303563143e-05
transformer,42,14,0.996817801619618,0.996817801619618,0.9921022178828592,0.99877976112456,0.99877976112456,0.9968578521125312,-0.004715583736758733,-0.004715583736758733,-0.0019219090120288218,-0.0019219090120288218
transformer,42,15,0.5162570036946222,0.5162570036946222,0.5165724488676359,0.7189229655518894,0.7189229655518894,0.7194524833668837,0.00031544517301362873,0.00031544517301362873,0.0005295178149943292,0.0005295178149943292
transformer,42,16,0.5104499777484378,0.5104499777484378,0.5118856750482939,0.7158513696412634,0.7158513696412634,0.7168229103152113,0.0014356972998560424,0.0014356972998560424,0.0009715406739478905,0.0009715406739478905
transformer,42,17,0.9897115926324522,0.9897115926324522,0.9881197584010434,0.9966025462197636,0.9966025462197636,0.9959727576978726,-0.0015918342314088507,-0.0015918342314088507,-0.0006297885218909949,-0.0006297885218909949
transformer,42,18,0.9531468331897152,0.9531468331897152,0.9509845206791596,0.9826517343687592,0.9826517343687592,0.9817431604324672,-0.002162312510555542,-0.002162312510555542,-0.0009085739362919565,-0.0009085739362919565
transformer,42,19,0.7492736929826832,0.7492736929826832,0.9457611267056962,0.8879635579179144,0.8879635579179144,0.9785136217049052,0.19648743372301303,0.19648743372301303,0.09055006378699082,0.09055006378699082
transformer,42,20,0.9863189320729456,0.9863189320729456,0.985596492882582,0.9953991110460088,0.9953991110460088,0.995113862665682,-0.0007224391903636329,-0.0007224391903636329,-0.0002852483803267303,-0.0002852483803267303
transformer,42,21,0.5014090755554569,0.5014090755554569,0.5018032240726152,0.7079175021984517,0.7079175021984517,0.7082894758691544,0.00039414851715835475,0.00039414851715835475,0.00037197367070263,0.00037197367070263
transformer,42,22,0.548940871866752,0.548940871866752,0.5581584089331701,0.7429173340229951,0.7429173340229951,0.7500466898696739,0.009217537066418147,0.009217537066418147,0.007129355846678842,0.007129355846678842
transformer,42,23,0.5166541139501886,0.5166541139501886,0.5384288948555128,0.7201315477750516,0.7201315477750516,0.7355725626362156,0.021774780905324254,0.021774780905324254,0.015441014861164004,0.015441014861164004
transformer,42,24,0.9027400857270712,0.9027400857270712,0.9815618285236674,0.9621061154768774,0.9621061154768774,0.993246756064867,0.07882174279659615,0.07882174279659615,0.0311406405879896,0.0311406405879896
transformer,42,25,0.6747856699939224,0.6747856699939224,0.949381961318032,0.8385930731929596,0.8385930731929596,0.9805492433221435,0.27459629132410956,0.27459629132410956,0.14195617012918393,0.14195617012918393
transformer,42,26,0.541283258688896,0.541283258688896,0.9559190419130672,0.7406257236002609,0.7406257236002609,0.983791655630264,0.41463578322417116,0.41463578322417116,0.24316593203000314,0.24316593203000314
transformer,42,27,0.765715782213297,0.765715782213297,0.7671621645777319,0.8950569610688502,0.8950569610688502,0.8960617847269197,0.0014463823644349505,0.0014463823644349505,0.0010048236580694203,0.0010048236580694203
transformer,42,28,0.5616834354686203,0.5616834354686203,0.561037033749641,0.7610980478638014,0.7610980478638014,0.7610088993213611,-0.0006464017189793392,-0.0006464017189793392,-8.914854244035375e-05,-8.914854244035375e-05
transformer,43,1,0.998855949180144,0.998855949180144,0.9989262542546096,0.9996055124375522,0.9996055124375522,0.9996308992290937,7.030507446559309e-05,7.030507446559309e-05,2.5386791541404108e-05,2.5386791541404108e-05
transformer,43,2,0.9972146807301472,0.9972146807301472,0.997677084835776,0.9990380825574602,0.9990380825574602,0.9991933910551638,0.00046240410562881085,0.00046240410562881085,0.0001553084977036212,0.0001553084977036212
transformer,43,3,0.5196213258725879,0.5196213258725879,0.5385414748162859,0.7198346340426925,0.7198346340426925,0.7314646543850034,0.01892014894369798,0.01892014894369798,0.011630020342310865,0.011630020342310865
transformer,43,4,0.502437350449161,0.502437350449161,0.6268434124897218,0.7121658987829914,0.7121658987829914,0.7875665245029801,0.1244060620405607,0.1244060620405607,0.07540062571998873,0.07540062571998873
transformer,43,5,0.4952591721432631,0.4952591721432631,0.494838713157022,0.70541630995804,0.70541630995804,0.704881088173975,-0.00042045898624110123,-0.00042045898624110123,-0.0005352217840650653,-0.0005352217840650653
transformer,43,6,0.9995681316947308,0.9995681316947308,0.9995765916030864,0.9998580829060408,0.9998580829060408,0.9998608919622116,8.459908355629153e-06,8.459908355629153e-06,2.8090561707827533e-06,2.8090561707827533e-06
transformer,43,7,0.515358435067969,0.515358435067969,0.9989969445708036,0.7284042785623112,0.7284042785623112,0.999639792747192,0.4836385095028346,0.4836385095028346,0.2712355141848808,0.2712355141848808
transformer,43,8,0.9930175768850033,0.9930175768850033,0.9930001793685488,0.9976524161766036,0.9976524161766036,0.9976453733504904,-1.7397516454464856e-05,-1.7397516454464856e-05,-7.0428261131905145e-06,-7.0428261131905145e-06
transformer,43,9,0.5322989346371146,0.5322989346371146,0.543908539298971,0.7310895825961933,0.7310895825961933,0.738573180406274,0.011609604661856343,0.011609604661856343,0.007483597810080678,0.007483597810080678
transformer,43,10,0.9679374928345038,0.9679374928345038,0.9704313597861878,0.988459668751686,0.988459668751686,0.989397262123124,0.002493866951683965,0.002493866951683965,0.0009375933714379503,0.0009375933714379503
transformer,43,11,0.9436394063455784,0.9436394063455784,0.9478449022965338,0.9787024068558364,0.9787024068558364,0.9801985945656164,0.004205495950955429,0.004205495950955429,0.0014961877097799947,0.0014961877097799947
transformer,43,12,0.7858038823736808,0.7858038823736808,0.7950795385482119,0.9091841499087328,0.9091841499087328,0.9137755634917958,0.009275656174531077,0.009275656174531077,0.004591413583063031,0.004591413583063031
transformer,43,13,0.9884936339574866,0.9884936339574866,0.9888309855161438,0.9961882132756216,0.9961882132756216,0.9963037741551224,0.00033735155865721733,0.00033735155865721733,0.00011556087950082006,0.00011556087950082006
transformer,43,14,0.9958713366593565,0.9958713366593565,0.9944214162348878,0.9983938388238348,0.9983938388238348,0.9977913421251358,-0.0014499204244686759,-0.0014499204244686759,-0.000602496698699051,-0.000602496698699051
transformer,43,15,0.5163011708882996,0.5163011708882996,0.516821401318328,0.7191895229445598,0.7191895229445598,0.7198210336469101,0.0005202304300283567,0.0005202304300283567,0.0006315107023502353,0.0006315107023502353
transformer,43,16,0.5118276977091369,0.5118276977091369,0.5111106642307062,0.7167991381916966,0.7167991381916966,0.7163042919818263,-0.000717033478430773,-0.000717033478430773,-0.000494846209870281,-0.000494846209870281
transformer,43,17,0.9897223146802372,0.9897223146802372,0.9886627026833782,0.996606822142025,0.996606822142025,0.996176948602131,-0.001059611996859,-0.001059611996859,-0.0004298735398939879,-0.0004298735398939879
transformer,43,18,0.9489067055483438,0.9489067055483438,0.9499635407228244,0.9811056175175676,0.9811056175175676,0.9813230728725464,0.0010568351744806304,0.0010568351744806304,0.00021745535497874613,0.00021745535497874613
transformer,43,19,0.7525363421636901,0.7525363421636901,0.9636222677115656,0.8903381866408722,0.8903381866408722,0.9857916076251078,0.21108592554787542,0.21108592554787542,0.09545342098423559,0.09545342098423559
transformer,43,20,0.9864907283102744,0.9864907283102744,0.9864083050720002,0.9954654316767853,0.9954654316767853,0.9954238706357732,-8.242323827423181e-05,-8.242323827423181e-05,-4.156104101205038e-05,-4.156104101205038e-05
transformer,43,21,0.5018399977070412,0.5018399977070412,0.5025292352242846,0.7083039498321254,0.7083039498321254,0.7085008334628138,0.0006892375172433685,0.0006892375172433685,0.00019688363068837145,0.00019688363068837145
transformer,43,22,0.5473714648678035,0.5473714648678035,0.5622694775135945,0.7427058562539903,0.7427058562539903,0.7525696214438412,0.014898012645790937,0.014898012645790937,0.009863765189850882,0.009863765189850882
transformer,43,23,0.5162844791346916,0.5162844791346916,0.5406439854828589,0.7202150468114004,0.7202150468114004,0.7372391430003811,0.024359506348167304,0.024359506348167304,0.01702409618898071,0.01702409618898071
transformer,43,24,0.8936227978041837,0.8936227978041837,0.9863047181941348,0.9580625617198986,0.9580625617198986,0.9950401254300372,0.09268192038995104,0.09268192038995104,0.036977563710138606,0.036977563710138606
transformer,43,25,0.6715756047678749,0.6715756047678749,0.9635481718584924,0.8363023541604359,0.8363023541604359,0.986376124558522,0.2919725670906175,0.2919725670906175,0.15007377039808611,0.15007377039808611
transformer,43,26,0.5385872107142813,0.5385872107142813,0.962811318463619,0.7386553246740262,0.7386553246740262,0.9863480305464316,0.4242241077493377,0.4242241077493377,0.24769270587240544,0.24769270587240544
transformer,43,27,0.7665433523303734,0.7665433523303734,0.7779774531885071,0.8957823628353291,0.8957823628353291,0.9013945207464312,0.011434100858133678,0.011434100858133678,0.005612157911102145,0.005612157911102145
transformer,43,28,0.5606995712413659,0.5606995712413659,0.565488243038836,0.7602956639917972,0.7602956639917972,0.7640604155717148,0.004788671797470112,0.004788671797470112,0.0037647515799176245,0.0037647515799176245
transformer,44,1,0.998870375712389,0.998870375712389,0.9989194154434472,0.999611913529359,0.999611913529359,0.9996275333080604,4.903973105818693e-05,4.903973105818693e-05,1.561977870145892e-05,1.561977870145892e-05
transformer,44,2,0.9973359424985114,0.9973359424985114,0.9976478681030944,0.9990788635698772,0.9990788635698772,0.9991815742153632,0.00031192560458292995,0.00031192560458292995,0.00010271064548605935,0.00010271064548605935
transformer,44,3,0.5196799226804442,0.5196799226804442,0.5354963485248015,0.7191386003643251,0.7191386003643251,0.7302742337125284,0.015816425844357385,0.015816425844357385,0.011135633348203333,0.011135633348203333
transformer,44,4,0.5014490112539896,0.5014490112539896,0.5802199545353122,0.7115320250575139,0.7115320250575139,0.7723968988636691,0.07877094328132261,0.07877094328132261,0.06086487380615524,0.06086487380615524
transformer,44,5,0.4950966648544895,0.4950966648544895,0.495535788031988,0.705367138878208,0.705367138878208,0.7055893922203027,0.0004391231774985016,0.0004391231774985016,0.0002222533420946915,0.0002222533420946915
transformer,44,6,0.9995633177140928,0.9995633177140928,0.9995569319472029,0.9998574451012192,0.9998574451012192,0.9998553864780072,-6.385766889938083e-06,-6.385766889938083e-06,-2.058623212009003e-06,-2.058623212009003e-06
transformer,44,7,0.5154839622327501,0.5154839622327501,0.9992548377115286,0.7295279166518303,0.7295279166518303,0.9997451209964636,0.4837708754787785,0.4837708754787785,0.27021720434463337,0.27021720434463337
transformer,44,8,0.9929338777261244,0.9929338777261244,0.9927544074735662,0.9976236011482468,0.9976236011482468,0.997556328762134,-0.00017947025255815596,-0.00017947025255815596,-6.72723861128155e-05,-6.72723861128155e-05
transformer,44,9,0.5318395323350333,0.5318395323350333,0.5403701494984461,0.7307941349825509,0.7307941349825509,0.7364505655191146,0.008530617163412746,0.008530617163412746,0.005656430536563728,0.005656430536563728
transformer,44,10,0.9635637387062534,0.9635637387062534,0.9719623535619142,0.9867502505081572,0.9867502505081572,0.990029379228659,0.008398614855660735,0.008398614855660735,0.003279128720501734,0.003279128720501734
transformer,44,11,0.9425023422697086,0.9425023422697086,0.9363317097705932,0.9782727227712728,0.9782727227712728,0.9757386639405142,-0.006170632499115425,-0.006170632499115425,-0.0025340588307585232,-0.0025340588307585232
transformer,44,12,0.781981957742989,0.781981957742989,0.7865030159804433,0.90738854794478,0.90738854794478,0.9093651101683092,0.004521058237454301,0.004521058237454301,0.0019765622235292657,0.0019765622235292657
transformer,44,13,0.9885751665168848,0.9885751665168848,0.9887105558699129,0.9962144929418346,0.9962144929418346,0.9962653656864172,0.000135389353028037,0.000135389353028037,5.0872744582597385e-05,5.0872744582597385e-05
transformer,44,14,0.9944508148016652,0.9944508148016652,0.992034369109654,0.9978244635247746,0.9978244635247746,0.9968331006685412,-0.00241644569201116,-0.00241644569201116,-0.0009913628562333576,-0.0009913628562333576
transformer,44,15,0.5159040359772628,0.5159040359772628,0.5163790945031861,0.7189409497327637,0.7189409497327637,0.7190109495101313,0.0004750585259233331,0.0004750585259233331,6.99997773676575e-05,6.99997773676575e-05
transformer,44,16,0.5109164715802554,0.5109164715802554,0.512882671395586,0.7162112202480273,0.7162112202480273,0.717820662696148,0.001966199815330527,0.001966199815330527,0.0016094424481206682,0.0016094424481206682
transformer,44,17,0.9895898562462786,0.9895898562462786,0.9879953222408372,0.9965568423915114,0.9965568423915114,0.995917790732202,-0.0015945340054414059,-0.0015945340054414059,-0.000639051659309442,-0.000639051659309442
transformer,44,18,0.9493272724022688,0.9493272724022688,0.9420084870293732,0.9810550716137107,0.9810550716137107,0.9783288308567608,-0.007318785372895542,-0.007318785372895542,-0.002726240756949938,-0.002726240756949938
transformer,44,19,0.748000262580762,0.748000262580762,0.9395598813578754,0.8874917112807346,0.8874917112807346,0.9760621303824776,0.19155961877711336,0.19155961877711336,0.08857041910174301,0.08857041910174301
transformer,44,20,0.98583709945647,0.98583709945647,0.9855940951380644,0.9952037694566578,0.9952037694566578,0.9951100997655972,-0.0002430043184056263,-0.0002430043184056263,-9.366969106061607e-05,-9.366969106061607e-05
transformer,44,21,0.5015965434262968,0.5015965434262968,0.5016890199327152,0.7076418702306134,0.7076418702306134,0.7080451966466164,9.24765064184152e-05,9.24765064184152e-05,0.00040332641600293595,0.00040332641600293595
transformer,44,22,0.5459517196574369,0.5459517196574369,0.5572427109183054,0.7408564746062823,0.7408564746062823,0.749490298533298,0.01129099126086841,0.01129099126086841,0.008633823927015616,0.008633823927015616
transformer,44,23,0.5179544773718254,0.5179544773718254,0.5386476998295074,0.7210685774968463,0.7210685774968463,0.7359225463891335,0.020693222457682015,0.020693222457682015,0.014853968892287184,0.014853968892287184
transformer,44,24,0.9003681493233923,0.9003681493233923,0.9812129320408935,0.9610185609411452,0.9610185609411452,0.9931175722867888,0.08084478271750128,0.08084478271750128,0.032099011345643524,0.032099011345643524
transformer,44,25,0.6743170280542272,0.6743170280542272,0.9443961073942988,0.8377629121082536,0.8377629121082536,0.9784754463996472,0.2700790793400716,0.2700790793400716,0.14071253429139363,0.14071253429139363
transformer,44,26,0.5401229537500355,0.5401229537500355,0.9559997207767952,0.7387956698188574,0.7387956698188574,0.9837007181292344,0.4158767670267597,0.4158767670267597,0.24490504831037707,0.24490504831037707
transformer,44,27,0.7626014048687157,0.7626014048687157,0.7643708386188498,0.8935158466020541,0.8935158466020541,0.8947663705716656,0.001769433750134053,0.001769433750134053,0.001250523969611561,0.001250523969611561
transformer,44,28,0.5603425292074868,0.5603425292074868,0.5616401466260837,0.7599299267500972,0.7599299267500972,0.7611859453896881,0.001297617418596908,0.001297617418596908,0.0012560186395909057,0.0012560186395909057
transformer,45,1,0.9988565809765786,0.9988565809765786,0.9989281157426412,0.9996071925719956,0.9996071925719956,0.9996308237747352,7.153476606258646e-05,7.153476606258646e-05,2.3631202739626822e-05,2.3631202739626822e-05
transformer,45,2,0.9972401837325672,0.9972401837325672,0.9976548425193452,0.9990440219292392,0.9990440219292392,0.9991826241838034,0.0004146587867780438,0.0004146587867780438,0.00013860225456419073,0.00013860225456419073
transformer,45,3,0.5219927876584576,0.5219927876584576,0.5373239784313943,0.7208374691250736,0.7208374691250736,0.7322747573643632,0.015331190772936765,0.015331190772936765,0.011437288239289578,0.011437288239289578
transformer,45,4,0.5013271700820657,0.5013271700820657,0.6313711215403752,0.711319466082054,0.711319466082054,0.8026150306768829,0.1300439514583095,0.1300439514583095,0.0912955645948289,0.0912955645948289
transformer,45,5,0.4956837824943693,0.4956837824943693,0.4961967796257053,0.7056704581499982,0.7056704581499982,0.7058362774546474,0.0005129971313360127,0.0005129971313360127,0.00016581930464920625,0.00016581930464920625
transformer,45,6,0.9995648771726092,0.9995648771726092,0.9995582109497412,0.999857851917114,0.999857851917114,0.999855709227856,-6.666222868045857e-06,-6.666222868045857e-06,-2.142689257911279e-06,-2.142689257911279e-06
transformer,45,7,0.5134117716311689,0.5134117716311689,0.9992798815058084,0.7273669084355489,0.7273669084355489,0.9997570496014696,0.48586810987463946,0.48586810987463946,0.27239014116592075,0.27239014116592075
transformer,45,8,0.9927117997384056,0.9927117997384056,0.9926727300632784,0.9975338535922796,0.9975338535922796,0.9975242933802706,-3.906967512723458e-05,-3.906967512723458e-05,-9.560212009041003e-06,-9.560212009041003e-06
transformer,45,9,0.5329317419459824,0.5329317419459824,0.5418234323127201,0.7315727581230346,0.7315727581230346,0.737541369103294,0.008891690366737759,0.008891690366737759,0.00596861098025947,0.00596861098025947
transformer,45,10,0.9617998616828098,0.9617998616828098,0.972176107246366,0.9860794004566756,0.9860794004566756,0.9901329097681336,0.010376245563556208,0.010376245563556208,0.004053509311457981,0.004053509311457981
transformer,45,11,0.9402944849410548,0.9402944849410548,0.9424581226831562,0.9774214752953664,0.9774214752953664,0.9781425458690964,0.0021636377421013764,0.0021636377421013764,0.0007210705737300538,0.0007210705737300538
transformer,45,12,0.781484117562215,0.781484117562215,0.7858360423531674,0.9071970958381368,0.9071970958381368,0.909334381296212,0.004351924790952366,0.004351924790952366,0.002137285458075233,0.002137285458075233
transformer,45,13,0.9885981608251692,0.9885981608251692,0.9887937249361732,0.996223441755284,0.996223441755284,0.9962916217644214,0.00019556411100407622,0.00019556411100407622,6.818000913744182e-05,6.818000913744182e-05
transformer,45,14,0.9956056893731224,0.9956056893731224,0.9908746466562868,0.9982944087093591,0.9982944087093591,0.9963553119923786,-0.004731042716835665,-0.004731042716835665,-0.0019390967169805595,-0.0019390967169805595
transformer,45,15,0.5159648795148789,0.5159648795148789,0.5165017338959712,0.718774611116633,0.718774611116633,0.7192088623839822,0.0005368543810922999,0.0005368543810922999,0.00043425126734919495,0.00043425126734919495
transformer,45,16,0.5112232472734132,0.5112232472734132,0.5127867677787517,0.7158697738106342,0.7158697738106342,0.7179991823023119,0.0015635205053384782,0.0015635205053384782,0.0021294084916776423,0.0021294084916776423
transformer,45,17,0.989228952549314,0.989228952549314,0.9896591473645152,0.9964041319221012,0.9964041319221012,0.9965775213586464,0.0004301948152012347,0.0004301948152012347,0.00017338943654521266,0.00017338943654521266
transformer,45,18,0.9404146248855062,0.9404146248855062,0.943065356105126,0.9774032802906732,0.9774032802906732,0.9787029872568268,0.002650731219619784,0.002650731219619784,0.0012997069661535576,0.0012997069661535576
transformer,45,19,0.748708235173741,0.748708235173741,0.9461596823882276,0.8881395827362585,0.8881395827362585,0.9789901686861974,0.1974514472144866,0.1974514472144866,0.09085058594993889,0.09085058594993889
transformer,45,20,0.9844753716504002,0.9844753716504002,0.9860464089923432,0.9946594557054192,0.9946594557054192,0.9952871702934742,0.0015710373419429713,0.0015710373419429713,0.000627714588054995,0.000627714588054995
transformer,45,21,0.5011328449084604,0.5011328449084604,0.5014371519726226,0.7078556118746563,0.7078556118746563,0.7079846011517079,0.00030430706416217923,0.00030430706416217923,0.00012898927705162766,0.00012898927705162766
transformer,45,22,0.5472481936785839,0.5472481936785839,0.5586055543844207,0.7424949286155849,0.7424949286155849,0.7506978624093068,0.011357360705836816,0.011357360705836816,0.008202933793721945,0.008202933793721945
transformer,45,23,0.5142234173961604,0.5142234173961604,0.5396602969258326,0.7179738058315784,0.7179738058315784,0.7364549971242939,0.02543687952967222,0.02543687952967222,0.018481191292715415,0.018481191292715415
transformer,45,24,0.8827328924935187,0.8827328924935187,0.9792267612943628,0.9533355621324976,0.9533355621324976,0.9923720418943508,0.0964938688008441,0.0964938688008441,0.039036479761853204,0.039036479761853204
transformer,45,25,0.6694162601595949,0.6694162601595949,0.9394968373195064,0.8349756243117368,0.8349756243117368,0.9770971988853878,0.2700805771599115,0.2700805771599115,0.14212157457365104,0.14212157457365104
transformer,45,26,0.5389465888540014,0.5389465888540014,0.95852506660059,0.738445874765716,0.738445874765716,0.9848153160503552,0.41957847774658863,0.41957847774658863,0.24636944128463922,0.24636944128463922
transformer,45,27,0.7681866764302331,0.7681866764302331,0.7702575757015406,0.8965836073519455,0.8965836073519455,0.8977777212258383,0.002070899271307547,0.002070899271307547,0.0011941138738927881,0.0011941138738927881
transformer,45,28,0.5607271699587884,0.5607271699587884,0.5616226504877468,0.7601689761102037,0.7601689761102037,0.7612238343152131,0.0008954805289584922,0.0008954805289584922,0.0010548582050093902,0.0010548582050093902
transformer,46,1,0.998864436825904,0.998864436825904,0.9989148788368536,0.9996098486995916,0.9996098486995916,0.9996269195688486,5.044201094961398e-05,5.044201094961398e-05,1.7070869257063137e-05,1.7070869257063137e-05
transformer,46,2,0.9973529917564434,0.9973529917564434,0.997556941809391,0.9990826221222594,0.9990826221222594,0.9991502129966326,0.00020395005294759905,0.00020395005294759905,6.759087437324673e-05,6.759087437324673e-05
transformer,46,3,0.5217314982266553,0.5217314982266553,0.5353077033552397,0.7205038166409627,0.7205038166409627,0.7310366102278085,0.013576205128584373,0.013576205128584373,0.010532793586845779,0.010532793586845779
transformer,46,4,0.5019698888901216,0.5019698888901216,0.6059725627759102,0.71147069770747,0.71147069770747,0.7902582025596495,0.10400267388578854,0.10400267388578854,0.07878750485217956,0.07878750485217956
transformer,46,5,0.4956099177863332,0.4956099177863332,0.4961564833409149,0.7053407858195689,0.7053407858195689,0.7054168192277436,0.0005465655545817127,0.0005465655545817127,7.603340817463611e-05,7.603340817463611e-05
transformer,46,6,0.9995685477557974,0.9995685477557974,0.9995638447247772,0.9998589865546872,0.9998589865546872,0.9998576361823954,-4.703031020181214e-06,-4.703031020181214e-06,-1.350372291764046e-06,-1.350372291764046e-06
transformer,46,7,0.5137281321385292,0.5137281321385292,0.9990316039986242,0.7265278983177748,0.7265278983177748,0.99965459130055,0.48530347186009504,0.48530347186009504,0.27312669298277525,0.27312669298277525
transformer,46,8,0.9927655825656236,0.9927655825656236,0.9926678575258976,0.997557568127412,0.997557568127412,0.997524214145236,-9.772503972604873e-05,-9.772503972604873e-05,-3.3353982176076435e-05,-3.3353982176076435e-05
